essay_id,essay_set,trait,score,rater
17864,7,conventions,1,human1
17864,7,organization,2,human1
17864,7,style,1,human1
17865,7,content,2,human1
17865,7,conventions,2,human1
17865,7,organization,3,human1
17865,7,style,2,human1
17867,7,content,2,human1
17867,7,conventions,2,human1
17867,7,organization,2,human1
17867,7,style,2,human1
17868,7,content,2,human1
17868,7,conventions,2,human1
17868,7,organization,2,human1
17868,7,style,2,human1
17869,7,content,1,human1
17869,7,conventions,2,human1
17869,7,organization,1,human1
17869,7,style,2,human1
17870,7,content,3,human1
17870,7,conventions,3,human1
17870,7,organization,3,human1
17870,7,style,3,human1
17871,7,content,3,human1
17871,7,conventions,3,human1
17871,7,organization,3,human1
17871,7,style,3,human1
17872,7,content,2,human1
17872,7,conventions,3,human1
17872,7,organization,2,human1
17872,7,style,3,human1
17873,7,content,2,human1
17873,7,conventions,3,human1
17873,7,organization,2,human1
17873,7,style,2,human1
17874,7,content,3,human1
17874,7,conventions,3,human1
17874,7,organization,3,human1
17874,7,style,2,human1
17875,7,content,2,human1
17875,7,conventions,1,human1
17875,7,organization,2,human1
17875,7,style,2,human1
17876,7,content,2,human1
17876,7,conventions,2,human1
17876,7,organization,2,human1
17876,7,style,2,human1
17878,7,content,0,human1
17878,7,conventions,2,human1
17878,7,organization,1,human1
17878,7,style,1,human1
17879,7,content,1,human1
17879,7,conventions,1,human1
17879,7,organization,1,human1
17879,7,style,1,human1
17880,7,content,2,human1
17880,7,conventions,2,human1
17880,7,organization,2,human1
17880,7,style,2,human1
17881,7,content,1,human1
17881,7,conventions,2,human1
17881,7,organization,1,human1
17881,7,style,2,human1
17882,7,content,1,human1
17882,7,conventions,2,human1
17882,7,organization,1,human1
17882,7,style,2,human1
17883,7,content,2,human1
17883,7,conventions,2,human1
17883,7,organization,2,human1
17883,7,style,2,human1
17884,7,content,3,human1
17884,7,conventions,3,human1
17884,7,organization,3,human1
17884,7,style,3,human1
17885,7,content,1,human1
17885,7,conventions,1,human1
17885,7,organization,1,human1
17885,7,style,1,human1
17886,7,content,1,human1
17886,7,conventions,1,human1
17886,7,organization,1,human1
17886,7,style,1,human1
17887,7,content,3,human1
17887,7,conventions,2,human1
17887,7,organization,3,human1
17887,7,style,2,human1
17888,7,content,2,human1
17888,7,conventions,2,human1
17888,7,organization,2,human1
17888,7,style,2,human1
17889,7,content,0,human1
17889,7,conventions,2,human1
17889,7,organization,1,human1
17889,7,style,1,human1
17890,7,content,2,human1
17890,7,conventions,2,human1
17890,7,organization,2,human1
17890,7,style,1,human1
17891,7,content,3,human1
17891,7,conventions,3,human1
17891,7,organization,3,human1
17891,7,style,3,human1
17892,7,content,2,human1
17892,7,conventions,2,human1
17892,7,organization,3,human1
17892,7,style,2,human1
17893,7,content,2,human1
17893,7,conventions,2,human1
17893,7,organization,2,human1
17893,7,style,2,human1
17894,7,content,2,human1
17894,7,conventions,2,human1
17894,7,organization,2,human1
17894,7,style,1,human1
17896,7,content,1,human1
17896,7,conventions,2,human1
17896,7,organization,1,human1
17896,7,style,2,human1
17897,7,content,2,human1
17897,7,conventions,3,human1
17897,7,organization,2,human1
17897,7,style,3,human1
17898,7,content,2,human1
17898,7,conventions,2,human1
17898,7,organization,2,human1
17898,7,style,2,human1
17899,7,content,3,human1
17899,7,conventions,3,human1
17899,7,organization,3,human1
17899,7,style,3,human1
17900,7,content,2,human1
17900,7,conventions,2,human1
17900,7,organization,2,human1
17900,7,style,2,human1
17901,7,content,2,human1
17901,7,conventions,1,human1
17901,7,organization,2,human1
17901,7,style,1,human1
17902,7,content,2,human1
17902,7,conventions,2,human1
17902,7,organization,2,human1
17902,7,style,2,human1
17903,7,content,1,human1
17903,7,conventions,2,human1
17903,7,organization,1,human1
17903,7,style,1,human1
17904,7,content,2,human1
17904,7,conventions,2,human1
17904,7,organization,2,human1
17904,7,style,2,human1
17905,7,content,1,human1
17905,7,conventions,1,human1
17905,7,organization,1,human1
17905,7,style,1,human1
17906,7,content,2,human1
17906,7,conventions,3,human1
17906,7,organization,2,human1
17906,7,style,3,human1
17908,7,content,3,human1
17908,7,conventions,3,human1
17908,7,organization,3,human1
17908,7,style,3,human1
17909,7,content,3,human1
17909,7,conventions,2,human1
17909,7,organization,3,human1
17909,7,style,2,human1
17910,7,content,3,human1
17910,7,conventions,1,human1
17910,7,organization,2,human1
17910,7,style,2,human1
17911,7,content,2,human1
17911,7,conventions,2,human1
17911,7,organization,2,human1
17911,7,style,2,human1
17912,7,content,1,human1
17912,7,conventions,1,human1
17912,7,organization,1,human1
17912,7,style,1,human1
17913,7,content,2,human1
17913,7,conventions,2,human1
17913,7,organization,2,human1
17913,7,style,2,human1
17914,7,content,0,human1
17914,7,conventions,2,human1
17914,7,organization,1,human1
17914,7,style,3,human1
17915,7,content,2,human1
17915,7,conventions,2,human1
17915,7,organization,2,human1
17915,7,style,2,human1
17916,7,content,1,human1
17916,7,conventions,2,human1
17916,7,organization,1,human1
17916,7,style,1,human1
17917,7,content,1,human1
17917,7,conventions,1,human1
17917,7,organization,1,human1
17917,7,style,0,human1
17918,7,content,2,human1
17918,7,conventions,2,human1
17918,7,organization,2,human1
17918,7,style,2,human1
17919,7,content,3,human1
17919,7,conventions,3,human1
17919,7,organization,3,human1
17919,7,style,3,human1
17920,7,content,1,human1
17920,7,conventions,2,human1
17920,7,organization,1,human1
17920,7,style,2,human1
17921,7,content,1,human1
17921,7,conventions,1,human1
17921,7,organization,1,human1
17921,7,style,2,human1
17922,7,content,2,human1
17922,7,conventions,3,human1
17922,7,organization,2,human1
17922,7,style,2,human1
17923,7,content,3,human1
17923,7,conventions,3,human1
17923,7,organization,3,human1
17923,7,style,3,human1
17924,7,content,3,human1
17924,7,conventions,3,human1
17924,7,organization,3,human1
17924,7,style,3,human1
17926,7,content,2,human1
17926,7,conventions,3,human1
17926,7,organization,3,human1
17926,7,style,2,human1
17927,7,content,1,human1
17927,7,conventions,0,human1
17927,7,organization,1,human1
17927,7,style,1,human1
17928,7,content,1,human1
17928,7,conventions,2,human1
17928,7,organization,1,human1
17928,7,style,2,human1
17930,7,content,2,human1
17930,7,conventions,3,human1
17930,7,organization,2,human1
17930,7,style,2,human1
17931,7,content,3,human1
17931,7,conventions,3,human1
17931,7,organization,3,human1
17931,7,style,3,human1
17932,7,content,3,human1
17932,7,conventions,3,human1
17932,7,organization,3,human1
17932,7,style,3,human1
17933,7,content,1,human1
17933,7,conventions,2,human1
17933,7,organization,2,human1
17933,7,style,2,human1
17935,7,content,2,human1
17935,7,conventions,2,human1
17935,7,organization,2,human1
17935,7,style,2,human1
17936,7,content,0,human1
17936,7,conventions,1,human1
17936,7,organization,1,human1
17936,7,style,1,human1
17937,7,content,1,human1
17937,7,conventions,2,human1
17937,7,organization,1,human1
17937,7,style,1,human1
17938,7,content,0,human1
17938,7,conventions,2,human1
17938,7,organization,1,human1
17938,7,style,2,human1
17939,7,content,2,human1
17939,7,conventions,3,human1
17939,7,organization,2,human1
17939,7,style,3,human1
17940,7,content,1,human1
17940,7,conventions,1,human1
17940,7,organization,1,human1
17940,7,style,1,human1
17941,7,content,2,human1
17941,7,conventions,1,human1
17941,7,organization,2,human1
17941,7,style,2,human1
17942,7,content,2,human1
17942,7,conventions,2,human1
17942,7,organization,2,human1
17942,7,style,3,human1
17943,7,content,1,human1
17943,7,conventions,1,human1
17943,7,organization,1,human1
17943,7,style,1,human1
17944,7,content,2,human1
17944,7,conventions,2,human1
17944,7,organization,2,human1
17944,7,style,2,human1
17945,7,content,3,human1
17945,7,conventions,2,human1
17945,7,organization,3,human1
17945,7,style,2,human1
17946,7,content,1,human1
17946,7,conventions,2,human1
17946,7,organization,2,human1
17946,7,style,1,human1
17947,7,content,3,human1
17947,7,conventions,3,human1
17947,7,organization,3,human1
17947,7,style,3,human1
17949,7,content,0,human1
17949,7,conventions,1,human1
17949,7,organization,1,human1
17949,7,style,1,human1
17950,7,content,1,human1
17950,7,conventions,2,human1
17950,7,organization,1,human1
17950,7,style,2,human1
17951,7,content,1,human1
17951,7,conventions,2,human1
17951,7,organization,1,human1
17951,7,style,1,human1
17952,7,content,2,human1
17952,7,conventions,3,human1
17952,7,organization,3,human1
17952,7,style,2,human1
17953,7,content,2,human1
17953,7,conventions,2,human1
17953,7,organization,2,human1
17953,7,style,2,human1
17954,7,content,2,human1
17954,7,conventions,2,human1
17954,7,organization,2,human1
17954,7,style,1,human1
17955,7,content,3,human1
17955,7,conventions,3,human1
17955,7,organization,3,human1
17955,7,style,3,human1
17957,7,content,0,human1
17957,7,conventions,1,human1
17957,7,organization,1,human1
17957,7,style,1,human1
17959,7,content,0,human1
17959,7,conventions,2,human1
17959,7,organization,1,human1
17959,7,style,1,human1
17961,7,content,2,human1
17961,7,conventions,2,human1
17961,7,organization,2,human1
17961,7,style,2,human1
17962,7,content,0,human1
17962,7,conventions,3,human1
17962,7,organization,2,human1
17962,7,style,2,human1
17963,7,content,3,human1
17963,7,conventions,2,human1
17963,7,organization,3,human1
17963,7,style,3,human1
17964,7,content,2,human1
17964,7,conventions,3,human1
17964,7,organization,2,human1
17964,7,style,2,human1
17965,7,content,1,human1
17965,7,conventions,2,human1
17965,7,organization,2,human1
17965,7,style,1,human1
17966,7,content,2,human1
17966,7,conventions,2,human1
17966,7,organization,2,human1
17966,7,style,2,human1
17967,7,content,2,human1
17967,7,conventions,2,human1
17967,7,organization,2,human1
17967,7,style,2,human1
17968,7,content,2,human1
17968,7,conventions,3,human1
17968,7,organization,2,human1
17968,7,style,3,human1
17969,7,content,2,human1
17969,7,conventions,2,human1
17969,7,organization,2,human1
17969,7,style,2,human1
17970,7,content,1,human1
17970,7,conventions,2,human1
17970,7,organization,2,human1
17970,7,style,1,human1
17971,7,content,2,human1
17971,7,conventions,2,human1
17971,7,organization,3,human1
17971,7,style,2,human1
17973,7,content,2,human1
17973,7,conventions,2,human1
17973,7,organization,2,human1
17973,7,style,1,human1
17974,7,content,2,human1
17974,7,conventions,2,human1
17974,7,organization,2,human1
17974,7,style,2,human1
17975,7,content,2,human1
17975,7,conventions,2,human1
17975,7,organization,2,human1
17975,7,style,2,human1
17976,7,content,0,human1
17976,7,conventions,2,human1
17976,7,organization,1,human1
17976,7,style,2,human1
17977,7,content,2,human1
17977,7,conventions,2,human1
17977,7,organization,2,human1
17977,7,style,2,human1
17978,7,content,1,human1
17978,7,conventions,1,human1
17978,7,organization,1,human1
17978,7,style,1,human1
17979,7,content,2,human1
17979,7,conventions,3,human1
17979,7,organization,3,human1
17979,7,style,2,human1
17980,7,content,3,human1
17980,7,conventions,3,human1
17980,7,organization,3,human1
17980,7,style,3,human1
17981,7,content,0,human1
17981,7,conventions,2,human1
17981,7,organization,2,human1
17981,7,style,2,human1
17982,7,content,1,human1
17982,7,conventions,1,human1
17982,7,organization,2,human1
17982,7,style,1,human1
17983,7,content,2,human1
17983,7,conventions,2,human1
17983,7,organization,2,human1
17983,7,style,2,human1
17984,7,content,2,human1
17984,7,conventions,3,human1
17984,7,organization,2,human1
17984,7,style,2,human1
17985,7,content,1,human1
17985,7,conventions,1,human1
17985,7,organization,1,human1
17985,7,style,2,human1
17986,7,content,2,human1
17986,7,conventions,2,human1
17986,7,organization,2,human1
17986,7,style,2,human1
17987,7,content,2,human1
17987,7,conventions,3,human1
17987,7,organization,2,human1
17987,7,style,3,human1
17988,7,content,2,human1
17988,7,conventions,2,human1
17988,7,organization,2,human1
17988,7,style,2,human1
17989,7,content,2,human1
17989,7,conventions,2,human1
17989,7,organization,1,human1
17989,7,style,2,human1
17990,7,content,1,human1
17990,7,conventions,2,human1
17990,7,organization,1,human1
17990,7,style,1,human1
17991,7,content,3,human1
17991,7,conventions,3,human1
17991,7,organization,3,human1
17991,7,style,3,human1
17992,7,content,0,human1
17992,7,conventions,1,human1
17992,7,organization,1,human1
17992,7,style,1,human1
17993,7,content,3,human1
17993,7,conventions,1,human1
17993,7,organization,3,human1
17993,7,style,2,human1
17996,7,content,2,human1
17996,7,conventions,1,human1
17996,7,organization,2,human1
17996,7,style,2,human1
17997,7,content,2,human1
17997,7,conventions,1,human1
17997,7,organization,2,human1
17997,7,style,1,human1
17998,7,content,2,human1
17998,7,conventions,3,human1
17998,7,organization,2,human1
17998,7,style,2,human1
18000,7,content,2,human1
18000,7,conventions,3,human1
18000,7,organization,2,human1
18000,7,style,3,human1
18001,7,content,2,human1
18001,7,conventions,2,human1
18001,7,organization,2,human1
18001,7,style,2,human1
18002,7,content,1,human1
18002,7,conventions,1,human1
18002,7,organization,1,human1
18002,7,style,2,human1
18004,7,content,2,human1
18004,7,conventions,2,human1
18004,7,organization,2,human1
18004,7,style,2,human1
18005,7,content,3,human1
18005,7,conventions,2,human1
18005,7,organization,3,human1
18005,7,style,3,human1
18006,7,content,2,human1
18006,7,conventions,2,human1
18006,7,organization,2,human1
18006,7,style,2,human1
18008,7,content,2,human1
18008,7,conventions,2,human1
18008,7,organization,2,human1
18008,7,style,2,human1
18011,7,content,0,human1
18011,7,conventions,2,human1
18011,7,organization,1,human1
18011,7,style,2,human1
18012,7,content,3,human1
18012,7,conventions,2,human1
18012,7,organization,2,human1
18012,7,style,2,human1
18013,7,content,2,human1
18013,7,conventions,1,human1
18013,7,organization,1,human1
18013,7,style,2,human1
18014,7,content,3,human1
18014,7,conventions,3,human1
18014,7,organization,3,human1
18014,7,style,3,human1
18015,7,content,2,human1
18015,7,conventions,1,human1
18015,7,organization,2,human1
18015,7,style,2,human1
18016,7,content,3,human1
18016,7,conventions,3,human1
18016,7,organization,3,human1
18016,7,style,3,human1
18017,7,content,2,human1
18017,7,conventions,2,human1
18017,7,organization,2,human1
18017,7,style,2,human1
18018,7,content,1,human1
18018,7,conventions,1,human1
18018,7,organization,2,human1
18018,7,style,1,human1
18019,7,content,3,human1
18019,7,conventions,3,human1
18019,7,organization,3,human1
18019,7,style,3,human1
18020,7,content,2,human1
18020,7,conventions,1,human1
18020,7,organization,2,human1
18020,7,style,2,human1
18021,7,content,2,human1
18021,7,conventions,2,human1
18021,7,organization,2,human1
18021,7,style,2,human1
18022,7,content,2,human1
18022,7,conventions,2,human1
18022,7,organization,2,human1
18022,7,style,2,human1
18023,7,content,1,human1
18023,7,conventions,1,human1
18023,7,organization,1,human1
18023,7,style,1,human1
18025,7,content,3,human1
18025,7,conventions,2,human1
18025,7,organization,3,human1
18025,7,style,3,human1
18026,7,content,2,human1
18026,7,conventions,2,human1
18026,7,organization,2,human1
18026,7,style,2,human1
18028,7,content,3,human1
18028,7,conventions,3,human1
18028,7,organization,3,human1
18028,7,style,2,human1
18029,7,content,2,human1
18029,7,conventions,2,human1
18029,7,organization,3,human1
18029,7,style,2,human1
18030,7,content,3,human1
18030,7,conventions,3,human1
18030,7,organization,2,human1
18030,7,style,2,human1
18031,7,content,1,human1
18031,7,conventions,1,human1
18031,7,organization,1,human1
18031,7,style,1,human1
18032,7,content,2,human1
18032,7,conventions,1,human1
18032,7,organization,2,human1
18032,7,style,2,human1
18033,7,content,1,human1
18033,7,conventions,2,human1
18033,7,organization,1,human1
18033,7,style,1,human1
18034,7,content,3,human1
18034,7,conventions,3,human1
18034,7,organization,3,human1
18034,7,style,3,human1
18035,7,content,1,human1
18035,7,conventions,3,human1
18035,7,organization,1,human1
18035,7,style,2,human1
18036,7,content,1,human1
18036,7,conventions,1,human1
18036,7,organization,1,human1
18036,7,style,1,human1
18037,7,content,1,human1
18037,7,conventions,2,human1
18037,7,organization,2,human1
18037,7,style,2,human1
18038,7,content,3,human1
18038,7,conventions,3,human1
18038,7,organization,3,human1
18038,7,style,3,human1
18039,7,content,2,human1
18039,7,conventions,2,human1
18039,7,organization,2,human1
18039,7,style,2,human1
18040,7,content,1,human1
18040,7,conventions,2,human1
18040,7,organization,1,human1
18040,7,style,1,human1
18041,7,content,2,human1
18041,7,conventions,2,human1
18041,7,organization,2,human1
18041,7,style,2,human1
18042,7,content,2,human1
18042,7,conventions,2,human1
18042,7,organization,2,human1
18042,7,style,2,human1
18043,7,content,0,human1
18043,7,conventions,1,human1
18043,7,organization,1,human1
18043,7,style,1,human1
18044,7,content,2,human1
18044,7,conventions,2,human1
18044,7,organization,2,human1
18044,7,style,2,human1
18045,7,content,3,human1
18045,7,conventions,3,human1
18045,7,organization,3,human1
18045,7,style,2,human1
18046,7,content,1,human1
18046,7,conventions,1,human1
18046,7,organization,1,human1
18046,7,style,1,human1
18047,7,content,3,human1
18047,7,conventions,3,human1
18047,7,organization,3,human1
18047,7,style,3,human1
18048,7,content,2,human1
18048,7,conventions,3,human1
18048,7,organization,3,human1
18048,7,style,3,human1
18049,7,content,3,human1
18049,7,conventions,2,human1
18049,7,organization,3,human1
18049,7,style,2,human1
18050,7,content,1,human1
18050,7,conventions,1,human1
18050,7,organization,1,human1
18050,7,style,1,human1
18051,7,content,2,human1
18051,7,conventions,3,human1
18051,7,organization,3,human1
18051,7,style,2,human1
18052,7,content,2,human1
18052,7,conventions,3,human1
18052,7,organization,2,human1
18052,7,style,2,human1
18053,7,content,3,human1
18053,7,conventions,3,human1
18053,7,organization,3,human1
18053,7,style,3,human1
18054,7,content,2,human1
18054,7,conventions,2,human1
18054,7,organization,2,human1
18054,7,style,2,human1
18055,7,content,2,human1
18055,7,conventions,2,human1
18055,7,organization,2,human1
18055,7,style,2,human1
18056,7,content,3,human1
18056,7,conventions,3,human1
18056,7,organization,3,human1
18056,7,style,3,human1
18057,7,content,2,human1
18057,7,conventions,2,human1
18057,7,organization,2,human1
18057,7,style,2,human1
18058,7,content,2,human1
18058,7,conventions,3,human1
18058,7,organization,2,human1
18058,7,style,2,human1
18060,7,content,1,human1
18060,7,conventions,1,human1
18060,7,organization,1,human1
18060,7,style,1,human1
18061,7,content,2,human1
18061,7,conventions,2,human1
18061,7,organization,2,human1
18061,7,style,2,human1
18062,7,content,2,human1
18062,7,conventions,3,human1
18062,7,organization,2,human1
18062,7,style,2,human1
18064,7,content,2,human1
18064,7,conventions,2,human1
18064,7,organization,3,human1
18064,7,style,2,human1
18065,7,content,2,human1
18065,7,conventions,2,human1
18065,7,organization,2,human1
18065,7,style,2,human1
18066,7,content,3,human1
18066,7,conventions,3,human1
18066,7,organization,3,human1
18066,7,style,2,human1
18067,7,content,2,human1
18067,7,conventions,3,human1
18067,7,organization,3,human1
18067,7,style,2,human1
18068,7,content,3,human1
18068,7,conventions,3,human1
18068,7,organization,3,human1
18068,7,style,3,human1
18070,7,content,2,human1
18070,7,conventions,3,human1
18070,7,organization,1,human1
18070,7,style,3,human1
18071,7,content,2,human1
18071,7,conventions,2,human1
18071,7,organization,2,human1
18071,7,style,2,human1
18072,7,content,1,human1
18072,7,conventions,2,human1
18072,7,organization,2,human1
18072,7,style,2,human1
18073,7,content,2,human1
18073,7,conventions,3,human1
18073,7,organization,3,human1
18073,7,style,2,human1
18074,7,content,2,human1
18074,7,conventions,1,human1
18074,7,organization,2,human1
18074,7,style,2,human1
18075,7,content,2,human1
18075,7,conventions,2,human1
18075,7,organization,2,human1
18075,7,style,2,human1
18076,7,content,2,human1
18076,7,conventions,1,human1
18076,7,organization,2,human1
18076,7,style,1,human1
18077,7,content,1,human1
18077,7,conventions,3,human1
18077,7,organization,3,human1
18077,7,style,3,human1
18078,7,content,3,human1
18078,7,conventions,3,human1
18078,7,organization,3,human1
18078,7,style,2,human1
18079,7,content,3,human1
18079,7,conventions,3,human1
18079,7,organization,3,human1
18079,7,style,3,human1
18080,7,content,0,human1
18080,7,conventions,2,human1
18080,7,organization,1,human1
18080,7,style,2,human1
18081,7,content,3,human1
18081,7,conventions,2,human1
18081,7,organization,3,human1
18081,7,style,3,human1
18082,7,content,2,human1
18082,7,conventions,1,human1
18082,7,organization,2,human1
18082,7,style,2,human1
18083,7,content,2,human1
18083,7,conventions,3,human1
18083,7,organization,2,human1
18083,7,style,2,human1
18084,7,content,2,human1
18084,7,conventions,2,human1
18084,7,organization,2,human1
18084,7,style,1,human1
18086,7,content,2,human1
18086,7,conventions,2,human1
18086,7,organization,2,human1
18086,7,style,2,human1
18087,7,content,2,human1
18087,7,conventions,3,human1
18087,7,organization,2,human1
18087,7,style,2,human1
18088,7,content,0,human1
18088,7,conventions,1,human1
18088,7,organization,1,human1
18088,7,style,1,human1
18089,7,content,3,human1
18089,7,conventions,3,human1
18089,7,organization,3,human1
18089,7,style,2,human1
18090,7,content,2,human1
18090,7,conventions,3,human1
18090,7,organization,3,human1
18090,7,style,2,human1
18091,7,content,0,human1
18091,7,conventions,1,human1
18091,7,organization,1,human1
18091,7,style,1,human1
18092,7,content,2,human1
18092,7,conventions,2,human1
18092,7,organization,3,human1
18092,7,style,2,human1
18093,7,content,2,human1
18093,7,conventions,2,human1
18093,7,organization,2,human1
18093,7,style,2,human1
18094,7,content,2,human1
18094,7,conventions,3,human1
18094,7,organization,2,human1
18094,7,style,2,human1
18095,7,content,0,human1
18095,7,conventions,3,human1
18095,7,organization,1,human1
18095,7,style,2,human1
18096,7,content,2,human1
18096,7,conventions,2,human1
18096,7,organization,2,human1
18096,7,style,2,human1
18097,7,content,2,human1
18097,7,conventions,3,human1
18097,7,organization,2,human1
18097,7,style,2,human1
18098,7,content,2,human1
18098,7,conventions,3,human1
18098,7,organization,3,human1
18098,7,style,3,human1
18099,7,content,2,human1
18099,7,conventions,2,human1
18099,7,organization,2,human1
18099,7,style,2,human1
18100,7,content,2,human1
18100,7,conventions,2,human1
18100,7,organization,2,human1
18100,7,style,2,human1
18102,7,content,1,human1
18102,7,conventions,2,human1
18102,7,organization,1,human1
18102,7,style,1,human1
18103,7,content,2,human1
18103,7,conventions,1,human1
18103,7,organization,1,human1
18103,7,style,2,human1
18105,7,content,2,human1
18105,7,conventions,2,human1
18105,7,organization,2,human1
18105,7,style,2,human1
18106,7,content,2,human1
18106,7,conventions,2,human1
18106,7,organization,2,human1
18106,7,style,2,human1
18107,7,content,2,human1
18107,7,conventions,2,human1
18107,7,organization,2,human1
18107,7,style,2,human1
18108,7,content,1,human1
18108,7,conventions,1,human1
18108,7,organization,1,human1
18108,7,style,2,human1
18109,7,content,1,human1
18109,7,conventions,1,human1
18109,7,organization,1,human1
18109,7,style,1,human1
18110,7,content,2,human1
18110,7,conventions,2,human1
18110,7,organization,2,human1
18110,7,style,2,human1
18112,7,content,2,human1
18112,7,conventions,2,human1
18112,7,organization,2,human1
18112,7,style,2,human1
18114,7,content,3,human1
18114,7,conventions,2,human1
18114,7,organization,3,human1
18114,7,style,2,human1
18115,7,content,2,human1
18115,7,conventions,2,human1
18115,7,organization,2,human1
18115,7,style,2,human1
18116,7,content,2,human1
18116,7,conventions,2,human1
18116,7,organization,3,human1
18116,7,style,2,human1
18117,7,content,2,human1
18117,7,conventions,2,human1
18117,7,organization,2,human1
18117,7,style,2,human1
18118,7,content,1,human1
18118,7,conventions,2,human1
18118,7,organization,1,human1
18118,7,style,2,human1
18119,7,content,2,human1
18119,7,conventions,2,human1
18119,7,organization,2,human1
18119,7,style,2,human1
18120,7,content,3,human1
18120,7,conventions,2,human1
18120,7,organization,3,human1
18120,7,style,2,human1
18121,7,content,0,human1
18121,7,conventions,3,human1
18121,7,organization,1,human1
18121,7,style,2,human1
18123,7,content,0,human1
18123,7,conventions,2,human1
18123,7,organization,2,human1
18123,7,style,2,human1
18124,7,content,2,human1
18124,7,conventions,2,human1
18124,7,organization,2,human1
18124,7,style,2,human1
18126,7,content,1,human1
18126,7,conventions,1,human1
18126,7,organization,1,human1
18126,7,style,1,human1
18127,7,content,2,human1
18127,7,conventions,2,human1
18127,7,organization,2,human1
18127,7,style,2,human1
18128,7,content,2,human1
18128,7,conventions,2,human1
18128,7,organization,2,human1
18128,7,style,2,human1
18129,7,content,2,human1
18129,7,conventions,2,human1
18129,7,organization,2,human1
18129,7,style,1,human1
18130,7,content,2,human1
18130,7,conventions,2,human1
18130,7,organization,2,human1
18130,7,style,2,human1
18131,7,content,1,human1
18131,7,conventions,2,human1
18131,7,organization,2,human1
18131,7,style,2,human1
18132,7,content,2,human1
18132,7,conventions,2,human1
18132,7,organization,2,human1
18132,7,style,2,human1
18133,7,content,2,human1
18133,7,conventions,2,human1
18133,7,organization,2,human1
18133,7,style,2,human1
18134,7,content,1,human1
18134,7,conventions,2,human1
18134,7,organization,2,human1
18134,7,style,2,human1
18135,7,content,1,human1
18135,7,conventions,1,human1
18135,7,organization,1,human1
18135,7,style,1,human1
18136,7,content,2,human1
18136,7,conventions,2,human1
18136,7,organization,1,human1
18136,7,style,2,human1
18137,7,content,2,human1
18137,7,conventions,2,human1
18137,7,organization,1,human1
18137,7,style,2,human1
18138,7,content,2,human1
18138,7,conventions,1,human1
18138,7,organization,2,human1
18138,7,style,2,human1
18140,7,content,2,human1
18140,7,conventions,3,human1
18140,7,organization,2,human1
18140,7,style,2,human1
18141,7,content,2,human1
18141,7,conventions,1,human1
18141,7,organization,2,human1
18141,7,style,2,human1
18142,7,content,3,human1
18142,7,conventions,2,human1
18142,7,organization,2,human1
