essay_id,essay_set,trait,score,rater
8946,4,narrativity,3,human1
8946,4,prompt_adherence,3,human1
8947,4,content,0,human1
8947,4,language,0,human1
8947,4,narrativity,0,human1
8947,4,prompt_adherence,0,human1
8948,4,content,1,human1
8948,4,language,2,human1
8948,4,narrativity,2,human1
8948,4,prompt_adherence,1,human1
8949,4,content,0,human1
8949,4,language,1,human1
8949,4,narrativity,0,human1
8949,4,prompt_adherence,0,human1
8950,4,content,1,human1
8950,4,language,1,human1
8950,4,narrativity,1,human1
8950,4,prompt_adherence,1,human1
8951,4,content,1,human1
8951,4,language,1,human1
8951,4,narrativity,1,human1
8951,4,prompt_adherence,1,human1
8952,4,content,0,human1
8952,4,language,0,human1
8952,4,narrativity,0,human1
8952,4,prompt_adherence,0,human1
8953,4,content,1,human1
8953,4,language,1,human1
8953,4,narrativity,1,human1
8953,4,prompt_adherence,1,human1
8954,4,content,3,human1
8954,4,language,2,human1
8954,4,narrativity,2,human1
8954,4,prompt_adherence,2,human1
8955,4,content,2,human1
8955,4,language,2,human1
8955,4,narrativity,3,human1
8955,4,prompt_adherence,2,human1
8956,4,content,0,human1
8956,4,language,1,human1
8956,4,narrativity,1,human1
8956,4,prompt_adherence,0,human1
8957,4,content,1,human1
8957,4,language,2,human1
8957,4,narrativity,2,human1
8957,4,prompt_adherence,1,human1
8958,4,content,0,human1
8958,4,language,0,human1
8958,4,narrativity,0,human1
8958,4,prompt_adherence,0,human1
8959,4,content,3,human1
8959,4,language,3,human1
8959,4,narrativity,3,human1
8959,4,prompt_adherence,3,human1
8960,4,content,0,human1
8960,4,language,0,human1
8960,4,narrativity,0,human1
8960,4,prompt_adherence,0,human1
8961,4,content,1,human1
8961,4,language,1,human1
8961,4,narrativity,1,human1
8961,4,prompt_adherence,1,human1
8962,4,content,1,human1
8962,4,language,1,human1
8962,4,narrativity,1,human1
8962,4,prompt_adherence,1,human1
8963,4,content,0,human1
8963,4,language,2,human1
8963,4,narrativity,0,human1
8963,4,prompt_adherence,0,human1
8964,4,content,0,human1
8964,4,language,0,human1
8964,4,narrativity,0,human1
8964,4,prompt_adherence,0,human1
8965,4,content,2,human1
8965,4,language,1,human1
8965,4,narrativity,2,human1
8965,4,prompt_adherence,2,human1
8966,4,content,0,human1
8966,4,language,0,human1
8966,4,narrativity,0,human1
8966,4,prompt_adherence,0,human1
8967,4,content,1,human1
8967,4,language,2,human1
8967,4,narrativity,2,human1
8967,4,prompt_adherence,2,human1
8968,4,content,1,human1
8968,4,language,1,human1
8968,4,narrativity,1,human1
8968,4,prompt_adherence,1,human1
8969,4,content,2,human1
8969,4,language,2,human1
8969,4,narrativity,2,human1
8969,4,prompt_adherence,2,human1
8970,4,content,0,human1
8970,4,language,2,human1
8970,4,narrativity,2,human1
8970,4,prompt_adherence,1,human1
8971,4,content,0,human1
8971,4,language,0,human1
8971,4,narrativity,1,human1
8971,4,prompt_adherence,1,human1
8972,4,content,1,human1
8972,4,language,1,human1
8972,4,narrativity,1,human1
8972,4,prompt_adherence,1,human1
8973,4,content,2,human1
8973,4,language,2,human1
8973,4,narrativity,2,human1
8973,4,prompt_adherence,2,human1
8974,4,content,3,human1
8974,4,language,2,human1
8974,4,narrativity,2,human1
8974,4,prompt_adherence,3,human1
8975,4,content,0,human1
8975,4,language,0,human1
8975,4,narrativity,0,human1
8975,4,prompt_adherence,0,human1
8976,4,content,0,human1
8976,4,language,0,human1
8976,4,narrativity,0,human1
8976,4,prompt_adherence,0,human1
8977,4,content,1,human1
8977,4,language,2,human1
8977,4,narrativity,2,human1
8977,4,prompt_adherence,1,human1
8978,4,content,0,human1
8978,4,language,0,human1
8978,4,narrativity,0,human1
8978,4,prompt_adherence,0,human1
8979,4,content,3,human1
8979,4,language,2,human1
8979,4,narrativity,3,human1
8979,4,prompt_adherence,3,human1
8980,4,content,1,human1
8980,4,language,1,human1
8980,4,narrativity,1,human1
8980,4,prompt_adherence,1,human1
8981,4,content,3,human1
8981,4,language,2,human1
8981,4,narrativity,2,human1
8981,4,prompt_adherence,2,human1
8982,4,content,0,human1
8982,4,language,0,human1
8982,4,narrativity,0,human1
8982,4,prompt_adherence,0,human1
8983,4,content,1,human1
8983,4,language,1,human1
8983,4,narrativity,1,human1
8983,4,prompt_adherence,1,human1
8984,4,content,1,human1
8984,4,language,1,human1
8984,4,narrativity,0,human1
8984,4,prompt_adherence,0,human1
8985,4,content,0,human1
8985,4,language,0,human1
8985,4,narrativity,0,human1
8985,4,prompt_adherence,0,human1
8986,4,content,0,human1
8986,4,language,0,human1
8986,4,narrativity,0,human1
8986,4,prompt_adherence,0,human1
8987,4,content,2,human1
8987,4,language,2,human1
8987,4,narrativity,2,human1
8987,4,prompt_adherence,2,human1
8988,4,content,3,human1
8988,4,language,2,human1
8988,4,narrativity,2,human1
8988,4,prompt_adherence,2,human1
8989,4,content,0,human1
8989,4,language,0,human1
8989,4,narrativity,0,human1
8989,4,prompt_adherence,0,human1
8990,4,content,2,human1
8990,4,language,2,human1
8990,4,narrativity,2,human1
8990,4,prompt_adherence,2,human1
8991,4,content,0,human1
8991,4,language,0,human1
8991,4,narrativity,0,human1
8991,4,prompt_adherence,0,human1
8992,4,content,0,human1
8992,4,language,0,human1
8992,4,narrativity,0,human1
8992,4,prompt_adherence,0,human1
8993,4,content,0,human1
8993,4,language,1,human1
8993,4,narrativity,0,human1
8993,4,prompt_adherence,1,human1
8994,4,content,0,human1
8994,4,language,0,human1
8994,4,narrativity,0,human1
8994,4,prompt_adherence,0,human1
8995,4,content,1,human1
8995,4,language,1,human1
8995,4,narrativity,1,human1
8995,4,prompt_adherence,1,human1
8996,4,content,2,human1
8996,4,language,2,human1
8996,4,narrativity,2,human1
8996,4,prompt_adherence,2,human1
8997,4,content,1,human1
8997,4,language,0,human1
8997,4,narrativity,1,human1
8997,4,prompt_adherence,1,human1
8998,4,content,2,human1
8998,4,language,2,human1
8998,4,narrativity,2,human1
8998,4,prompt_adherence,2,human1
8999,4,content,0,human1
8999,4,language,0,human1
8999,4,narrativity,0,human1
8999,4,prompt_adherence,0,human1
9000,4,content,1,human1
9000,4,language,2,human1
9000,4,narrativity,2,human1
9000,4,prompt_adherence,1,human1
9001,4,content,1,human1
9001,4,language,1,human1
9001,4,narrativity,1,human1
9001,4,prompt_adherence,1,human1
9002,4,content,1,human1
9002,4,language,1,human1
9002,4,narrativity,2,human1
9002,4,prompt_adherence,2,human1
9003,4,content,2,human1
9003,4,language,3,human1
9003,4,narrativity,3,human1
9003,4,prompt_adherence,3,human1
9004,4,content,2,human1
9004,4,language,2,human1
9004,4,narrativity,2,human1
9004,4,prompt_adherence,2,human1
9005,4,content,2,human1
9005,4,language,2,human1
9005,4,narrativity,2,human1
9005,4,prompt_adherence,2,human1
9006,4,content,2,human1
9006,4,language,2,human1
9006,4,narrativity,2,human1
9006,4,prompt_adherence,2,human1
9007,4,content,3,human1
9007,4,language,3,human1
9007,4,narrativity,3,human1
9007,4,prompt_adherence,3,human1
9008,4,content,3,human1
9008,4,language,2,human1
9008,4,narrativity,2,human1
9008,4,prompt_adherence,3,human1
9009,4,content,2,human1
9009,4,language,1,human1
9009,4,narrativity,2,human1
9009,4,prompt_adherence,2,human1
9010,4,content,1,human1
9010,4,language,1,human1
9010,4,narrativity,1,human1
9010,4,prompt_adherence,1,human1
9011,4,content,2,human1
9011,4,language,2,human1
9011,4,narrativity,1,human1
9011,4,prompt_adherence,2,human1
9012,4,content,1,human1
9012,4,language,1,human1
9012,4,narrativity,1,human1
9012,4,prompt_adherence,1,human1
9013,4,content,0,human1
9013,4,language,0,human1
9013,4,narrativity,0,human1
9013,4,prompt_adherence,0,human1
9014,4,content,2,human1
9014,4,language,2,human1
9014,4,narrativity,2,human1
9014,4,prompt_adherence,2,human1
9015,4,content,0,human1
9015,4,language,1,human1
9015,4,narrativity,0,human1
9015,4,prompt_adherence,0,human1
9016,4,content,2,human1
9016,4,language,2,human1
9016,4,narrativity,2,human1
9016,4,prompt_adherence,2,human1
9017,4,content,2,human1
9017,4,language,2,human1
9017,4,narrativity,2,human1
9017,4,prompt_adherence,2,human1
9018,4,content,1,human1
9018,4,language,1,human1
9018,4,narrativity,1,human1
9018,4,prompt_adherence,1,human1
9019,4,content,3,human1
9019,4,language,2,human1
9019,4,narrativity,2,human1
9019,4,prompt_adherence,2,human1
9020,4,content,0,human1
9020,4,language,0,human1
9020,4,narrativity,0,human1
9020,4,prompt_adherence,0,human1
9021,4,content,1,human1
9021,4,language,2,human1
9021,4,narrativity,3,human1
9021,4,prompt_adherence,2,human1
9022,4,content,2,human1
9022,4,language,2,human1
9022,4,narrativity,2,human1
9022,4,prompt_adherence,2,human1
9023,4,content,1,human1
9023,4,language,1,human1
9023,4,narrativity,1,human1
9023,4,prompt_adherence,1,human1
9024,4,content,0,human1
9024,4,language,0,human1
9024,4,narrativity,0,human1
9024,4,prompt_adherence,0,human1
9025,4,content,0,human1
9025,4,language,0,human1
9025,4,narrativity,0,human1
9025,4,prompt_adherence,0,human1
9026,4,content,1,human1
9026,4,language,0,human1
9026,4,narrativity,1,human1
9026,4,prompt_adherence,1,human1
9027,4,content,3,human1
9027,4,language,2,human1
9027,4,narrativity,3,human1
9027,4,prompt_adherence,3,human1
9028,4,content,0,human1
9028,4,language,0,human1
9028,4,narrativity,0,human1
9028,4,prompt_adherence,0,human1
9029,4,content,1,human1
9029,4,language,1,human1
9029,4,narrativity,1,human1
9029,4,prompt_adherence,1,human1
9030,4,content,0,human1
9030,4,language,1,human1
9030,4,narrativity,1,human1
9030,4,prompt_adherence,0,human1
9031,4,content,0,human1
9031,4,language,1,human1
9031,4,narrativity,0,human1
9031,4,prompt_adherence,1,human1
9032,4,content,0,human1
9032,4,language,0,human1
9032,4,narrativity,0,human1
9032,4,prompt_adherence,0,human1
9033,4,content,0,human1
9033,4,language,0,human1
9033,4,narrativity,0,human1
9033,4,prompt_adherence,0,human1
9034,4,content,2,human1
9034,4,language,2,human1
9034,4,narrativity,2,human1
9034,4,prompt_adherence,2,human1
9035,4,content,2,human1
9035,4,language,2,human1
9035,4,narrativity,2,human1
9035,4,prompt_adherence,2,human1
9036,4,content,0,human1
9036,4,language,0,human1
9036,4,narrativity,1,human1
9036,4,prompt_adherence,0,human1
9037,4,content,2,human1
9037,4,language,2,human1
9037,4,narrativity,2,human1
9037,4,prompt_adherence,2,human1
9038,4,content,1,human1
9038,4,language,0,human1
9038,4,narrativity,1,human1
9038,4,prompt_adherence,1,human1
9039,4,content,2,human1
9039,4,language,1,human1
9039,4,narrativity,2,human1
9039,4,prompt_adherence,2,human1
9040,4,content,2,human1
9040,4,language,2,human1
9040,4,narrativity,2,human1
9040,4,prompt_adherence,2,human1
9041,4,content,1,human1
9041,4,language,1,human1
9041,4,narrativity,1,human1
9041,4,prompt_adherence,1,human1
9042,4,content,2,human1
9042,4,language,1,human1
9042,4,narrativity,1,human1
9042,4,prompt_adherence,2,human1
9043,4,content,2,human1
9043,4,language,1,human1
9043,4,narrativity,2,human1
9043,4,prompt_adherence,2,human1
9044,4,content,2,human1
9044,4,language,1,human1
9044,4,narrativity,1,human1
9044,4,prompt_adherence,1,human1
9045,4,content,0,human1
9045,4,language,0,human1
9045,4,narrativity,0,human1
9045,4,prompt_adherence,0,human1
9046,4,content,2,human1
9046,4,language,2,human1
9046,4,narrativity,2,human1
9046,4,prompt_adherence,2,human1
9047,4,content,0,human1
9047,4,language,0,human1
9047,4,narrativity,0,human1
9047,4,prompt_adherence,0,human1
9048,4,content,0,human1
9048,4,language,0,human1
9048,4,narrativity,0,human1
9048,4,prompt_adherence,0,human1
9049,4,content,2,human1
9049,4,language,2,human1
9049,4,narrativity,2,human1
9049,4,prompt_adherence,2,human1
9050,4,content,1,human1
9050,4,language,1,human1
9050,4,narrativity,1,human1
9050,4,prompt_adherence,1,human1
9051,4,content,2,human1
9051,4,language,2,human1
9051,4,narrativity,2,human1
9051,4,prompt_adherence,2,human1
9052,4,content,2,human1
9052,4,language,2,human1
9052,4,narrativity,2,human1
9052,4,prompt_adherence,2,human1
9053,4,content,1,human1
9053,4,language,1,human1
9053,4,narrativity,1,human1
9053,4,prompt_adherence,1,human1
9054,4,content,1,human1
9054,4,language,1,human1
9054,4,narrativity,1,human1
9054,4,prompt_adherence,2,human1
9055,4,content,0,human1
9055,4,language,1,human1
9055,4,narrativity,0,human1
9055,4,prompt_adherence,0,human1
9056,4,content,0,human1
9056,4,language,0,human1
9056,4,narrativity,0,human1
9056,4,prompt_adherence,0,human1
9057,4,content,1,human1
9057,4,language,1,human1
9057,4,narrativity,1,human1
9057,4,prompt_adherence,1,human1
9058,4,content,1,human1
9058,4,language,1,human1
9058,4,narrativity,2,human1
9058,4,prompt_adherence,1,human1
9059,4,content,0,human1
9059,4,language,0,human1
9059,4,narrativity,0,human1
9059,4,prompt_adherence,0,human1
9060,4,content,2,human1
9060,4,language,1,human1
9060,4,narrativity,2,human1
9060,4,prompt_adherence,2,human1
9061,4,content,2,human1
9061,4,language,2,human1
9061,4,narrativity,2,human1
9061,4,prompt_adherence,2,human1
9062,4,content,0,human1
9062,4,language,0,human1
9062,4,narrativity,0,human1
9062,4,prompt_adherence,0,human1
9063,4,content,0,human1
9063,4,language,0,human1
9063,4,narrativity,0,human1
9063,4,prompt_adherence,0,human1
9064,4,content,1,human1
9064,4,language,0,human1
9064,4,narrativity,1,human1
9064,4,prompt_adherence,1,human1
9065,4,content,0,human1
9065,4,language,0,human1
9065,4,narrativity,0,human1
9065,4,prompt_adherence,0,human1
9066,4,content,0,human1
9066,4,language,0,human1
9066,4,narrativity,1,human1
9066,4,prompt_adherence,0,human1
9067,4,content,1,human1
9067,4,language,0,human1
9067,4,narrativity,1,human1
9067,4,prompt_adherence,1,human1
9068,4,content,0,human1
9068,4,language,0,human1
9068,4,narrativity,0,human1
9068,4,prompt_adherence,0,human1
9069,4,content,2,human1
9069,4,language,2,human1
9069,4,narrativity,2,human1
9069,4,prompt_adherence,2,human1
9070,4,content,0,human1
9070,4,language,1,human1
9070,4,narrativity,0,human1
9070,4,prompt_adherence,0,human1
9071,4,content,2,human1
9071,4,language,2,human1
9071,4,narrativity,3,human1
9071,4,prompt_adherence,2,human1
9072,4,content,0,human1
9072,4,language,0,human1
9072,4,narrativity,0,human1
9072,4,prompt_adherence,0,human1
9073,4,content,1,human1
9073,4,language,1,human1
9073,4,narrativity,1,human1
9073,4,prompt_adherence,1,human1
9074,4,content,2,human1
9074,4,language,3,human1
9074,4,narrativity,3,human1
9074,4,prompt_adherence,3,human1
9075,4,content,3,human1
9075,4,language,3,human1
9075,4,narrativity,3,human1
9075,4,prompt_adherence,2,human1
9076,4,content,0,human1
9076,4,language,0,human1
9076,4,narrativity,0,human1
9076,4,prompt_adherence,0,human1
9077,4,content,0,human1
9077,4,language,0,human1
9077,4,narrativity,0,human1
9077,4,prompt_adherence,0,human1
9078,4,content,1,human1
9078,4,language,2,human1
9078,4,narrativity,2,human1
9078,4,prompt_adherence,2,human1
9079,4,content,1,human1
9079,4,language,1,human1
9079,4,narrativity,1,human1
9079,4,prompt_adherence,1,human1
9080,4,content,0,human1
9080,4,language,0,human1
9080,4,narrativity,0,human1
9080,4,prompt_adherence,0,human1
9081,4,content,2,human1
9081,4,language,1,human1
9081,4,narrativity,1,human1
9081,4,prompt_adherence,1,human1
9082,4,content,2,human1
9082,4,language,2,human1
9082,4,narrativity,2,human1
9082,4,prompt_adherence,2,human1
9083,4,content,2,human1
9083,4,language,2,human1
9083,4,narrativity,2,human1
9083,4,prompt_adherence,2,human1
9084,4,content,1,human1
9084,4,language,2,human1
9084,4,narrativity,2,human1
9084,4,prompt_adherence,1,human1
9085,4,content,1,human1
9085,4,language,1,human1
9085,4,narrativity,1,human1
9085,4,prompt_adherence,2,human1
9086,4,content,0,human1
9086,4,language,0,human1
9086,4,narrativity,0,human1
9086,4,prompt_adherence,0,human1
9087,4,content,1,human1
9087,4,language,1,human1
9087,4,narrativity,1,human1
9087,4,prompt_adherence,1,human1
9088,4,content,2,human1
9088,4,language,1,human1
9088,4,narrativity,2,human1
9088,4,prompt_adherence,2,human1
9089,4,content,2,human1
9089,4,language,1,human1
9089,4,narrativity,2,human1
9089,4,prompt_adherence,2,human1
9090,4,content,0,human1
9090,4,language,0,human1
9090,4,narrativity,0,human1
9090,4,prompt_adherence,0,human1
9091,4,content,2,human1
9091,4,language,2,human1
9091,4,narrativity,2,human1
9091,4,prompt_adherence,2,human1
9092,4,content,0,human1
9092,4,language,0,human1
9092,4,narrativity,0,human1
9092,4,prompt_adherence,0,human1
9093,4,content,1,human1
9093,4,language,1,human1
9093,4,narrativity,1,human1
9093,4,prompt_adherence,1,human1
9094,4,content,0,human1
9094,4,language,1,human1
9094,4,narrativity,0,human1
9094,4,prompt_adherence,0,human1
9095,4,content,2,human1
9095,4,language,1,human1
9095,4,narrativity,1,human1
9095,4,prompt_adherence,2,human1
9096,4,content,1,human1
9096,4,language,1,human1
9096,4,narrativity,1,human1
9096,4,prompt_adherence,1,human1
9097,4,content,2,human1
9097,4,language,2,human1
9097,4,narrativity,1,human1
9097,4,prompt_adherence,2,human1
9098,4,content,2,human1
9098,4,language,1,human1
9098,4,narrativity,2,human1
9098,4,prompt_adherence,2,human1
9099,4,content,1,human1
9099,4,language,2,human1
9099,4,narrativity,1,human1
9099,4,prompt_adherence,1,human1
9100,4,content,1,human1
9100,4,language,1,human1
9100,4,narrativity,1,human1
9100,4,prompt_adherence,1,human1
9101,4,content,0,human1
9101,4,language,0,human1
9101,4,narrativity,0,human1
9101,4,prompt_adherence,0,human1
9102,4,content,1,human1
9102,4,language,2,human1
9102,4,narrativity,2,human1
9102,4,prompt_adherence,1,human1
9103,4,content,2,human1
9103,4,language,2,human1
9103,4,narrativity,2,human1
9103,4,prompt_adherence,2,human1
9104,4,content,1,human1
9104,4,language,1,human1
9104,4,narrativity,2,human1
9104,4,prompt_adherence,1,human1
9105,4,content,1,human1
9105,4,language,0,human1
9105,4,narrativity,1,human1
9105,4,prompt_adherence,1,human1
9106,4,content,2,human1
9106,4,language,1,human1
9106,4,narrativity,2,human1
9106,4,prompt_adherence,2,human1
9107,4,content,1,human1
9107,4,language,2,human1
9107,4,narrativity,2,human1
