essay_id,essay_set,trait,score,rater
14868,6,prompt_adherence,2,human1
14869,6,content,1,human1
14869,6,language,3,human1
14869,6,narrativity,3,human1
14869,6,prompt_adherence,1,human1
14870,6,content,1,human1
14870,6,language,2,human1
14870,6,narrativity,2,human1
14870,6,prompt_adherence,1,human1
14871,6,content,4,human1
14871,6,language,3,human1
14871,6,narrativity,3,human1
14871,6,prompt_adherence,3,human1
14872,6,content,4,human1
14872,6,language,3,human1
14872,6,narrativity,4,human1
14872,6,prompt_adherence,4,human1
14873,6,content,2,human1
14873,6,language,3,human1
14873,6,narrativity,3,human1
14873,6,prompt_adherence,2,human1
14874,6,content,0,human1
14874,6,language,1,human1
14874,6,narrativity,1,human1
14874,6,prompt_adherence,0,human1
14875,6,content,2,human1
14875,6,language,2,human1
14875,6,narrativity,2,human1
14875,6,prompt_adherence,2,human1
14876,6,content,3,human1
14876,6,language,2,human1
14876,6,narrativity,2,human1
14876,6,prompt_adherence,2,human1
14877,6,content,1,human1
14877,6,language,2,human1
14877,6,narrativity,2,human1
14877,6,prompt_adherence,1,human1
14878,6,content,1,human1
14878,6,language,2,human1
14878,6,narrativity,1,human1
14878,6,prompt_adherence,1,human1
14879,6,content,3,human1
14879,6,language,2,human1
14879,6,narrativity,1,human1
14879,6,prompt_adherence,3,human1
14880,6,content,2,human1
14880,6,language,2,human1
14880,6,narrativity,2,human1
14880,6,prompt_adherence,2,human1
14881,6,content,4,human1
14881,6,language,3,human1
14881,6,narrativity,3,human1
14881,6,prompt_adherence,3,human1
14882,6,content,2,human1
14882,6,language,3,human1
14882,6,narrativity,4,human1
14882,6,prompt_adherence,3,human1
14883,6,content,3,human1
14883,6,language,3,human1
14883,6,narrativity,3,human1
14883,6,prompt_adherence,3,human1
14884,6,content,2,human1
14884,6,language,2,human1
14884,6,narrativity,3,human1
14884,6,prompt_adherence,2,human1
14885,6,content,1,human1
14885,6,language,3,human1
14885,6,narrativity,2,human1
14885,6,prompt_adherence,1,human1
14886,6,content,1,human1
14886,6,language,2,human1
14886,6,narrativity,1,human1
14886,6,prompt_adherence,1,human1
14887,6,content,3,human1
14887,6,language,2,human1
14887,6,narrativity,2,human1
14887,6,prompt_adherence,2,human1
14888,6,content,2,human1
14888,6,language,1,human1
14888,6,narrativity,1,human1
14888,6,prompt_adherence,1,human1
14889,6,content,2,human1
14889,6,language,2,human1
14889,6,narrativity,2,human1
14889,6,prompt_adherence,2,human1
14890,6,content,2,human1
14890,6,language,2,human1
14890,6,narrativity,2,human1
14890,6,prompt_adherence,2,human1
14891,6,content,0,human1
14891,6,language,1,human1
14891,6,narrativity,1,human1
14891,6,prompt_adherence,0,human1
14892,6,content,3,human1
14892,6,language,4,human1
14892,6,narrativity,4,human1
14892,6,prompt_adherence,4,human1
14893,6,content,1,human1
14893,6,language,1,human1
14893,6,narrativity,1,human1
14893,6,prompt_adherence,1,human1
14894,6,content,3,human1
14894,6,language,3,human1
14894,6,narrativity,3,human1
14894,6,prompt_adherence,3,human1
14895,6,content,1,human1
14895,6,language,2,human1
14895,6,narrativity,1,human1
14895,6,prompt_adherence,1,human1
14896,6,content,4,human1
14896,6,language,3,human1
14896,6,narrativity,3,human1
14896,6,prompt_adherence,4,human1
14897,6,content,3,human1
14897,6,language,2,human1
14897,6,narrativity,3,human1
14897,6,prompt_adherence,3,human1
14898,6,content,3,human1
14898,6,language,3,human1
14898,6,narrativity,3,human1
14898,6,prompt_adherence,3,human1
14899,6,content,0,human1
14899,6,language,1,human1
14899,6,narrativity,0,human1
14899,6,prompt_adherence,0,human1
14900,6,content,3,human1
14900,6,language,3,human1
14900,6,narrativity,3,human1
14900,6,prompt_adherence,3,human1
14901,6,content,0,human1
14901,6,language,0,human1
14901,6,narrativity,0,human1
14901,6,prompt_adherence,0,human1
14902,6,content,3,human1
14902,6,language,3,human1
14902,6,narrativity,3,human1
14902,6,prompt_adherence,3,human1
14903,6,content,3,human1
14903,6,language,3,human1
14903,6,narrativity,3,human1
14903,6,prompt_adherence,4,human1
14904,6,content,3,human1
14904,6,language,2,human1
14904,6,narrativity,2,human1
14904,6,prompt_adherence,2,human1
14905,6,content,0,human1
14905,6,language,0,human1
14905,6,narrativity,0,human1
14905,6,prompt_adherence,0,human1
14906,6,content,2,human1
14906,6,language,1,human1
14906,6,narrativity,1,human1
14906,6,prompt_adherence,2,human1
14907,6,content,3,human1
14907,6,language,2,human1
14907,6,narrativity,2,human1
14907,6,prompt_adherence,2,human1
14908,6,content,2,human1
14908,6,language,3,human1
14908,6,narrativity,2,human1
14908,6,prompt_adherence,2,human1
14909,6,content,2,human1
14909,6,language,2,human1
14909,6,narrativity,2,human1
14909,6,prompt_adherence,2,human1
14910,6,content,2,human1
14910,6,language,3,human1
14910,6,narrativity,1,human1
14910,6,prompt_adherence,3,human1
14911,6,content,0,human1
14911,6,language,0,human1
14911,6,narrativity,1,human1
14911,6,prompt_adherence,0,human1
14912,6,content,3,human1
14912,6,language,3,human1
14912,6,narrativity,3,human1
14912,6,prompt_adherence,3,human1
14913,6,content,2,human1
14913,6,language,3,human1
14913,6,narrativity,2,human1
14913,6,prompt_adherence,2,human1
14914,6,content,2,human1
14914,6,language,2,human1
14914,6,narrativity,2,human1
14914,6,prompt_adherence,2,human1
14915,6,content,2,human1
14915,6,language,4,human1
14915,6,narrativity,3,human1
14915,6,prompt_adherence,2,human1
14916,6,content,2,human1
14916,6,language,4,human1
14916,6,narrativity,4,human1
14916,6,prompt_adherence,2,human1
14917,6,content,2,human1
14917,6,language,2,human1
14917,6,narrativity,2,human1
14917,6,prompt_adherence,2,human1
14918,6,content,1,human1
14918,6,language,1,human1
14918,6,narrativity,1,human1
14918,6,prompt_adherence,2,human1
14919,6,content,1,human1
14919,6,language,1,human1
14919,6,narrativity,1,human1
14919,6,prompt_adherence,1,human1
14920,6,content,3,human1
14920,6,language,3,human1
14920,6,narrativity,3,human1
14920,6,prompt_adherence,3,human1
14921,6,content,2,human1
14921,6,language,2,human1
14921,6,narrativity,2,human1
14921,6,prompt_adherence,2,human1
14922,6,content,2,human1
14922,6,language,4,human1
14922,6,narrativity,4,human1
14922,6,prompt_adherence,3,human1
14923,6,content,3,human1
14923,6,language,3,human1
14923,6,narrativity,3,human1
14923,6,prompt_adherence,3,human1
14924,6,content,2,human1
14924,6,language,3,human1
14924,6,narrativity,2,human1
14924,6,prompt_adherence,3,human1
14925,6,content,3,human1
14925,6,language,3,human1
14925,6,narrativity,2,human1
14925,6,prompt_adherence,4,human1
14926,6,content,2,human1
14926,6,language,2,human1
14926,6,narrativity,2,human1
14926,6,prompt_adherence,2,human1
14927,6,content,1,human1
14927,6,language,1,human1
14927,6,narrativity,1,human1
14927,6,prompt_adherence,1,human1
14928,6,content,1,human1
14928,6,language,2,human1
14928,6,narrativity,1,human1
14928,6,prompt_adherence,1,human1
14929,6,content,1,human1
14929,6,language,3,human1
14929,6,narrativity,2,human1
14929,6,prompt_adherence,1,human1
14930,6,content,2,human1
14930,6,language,3,human1
14930,6,narrativity,3,human1
14930,6,prompt_adherence,2,human1
14931,6,content,1,human1
14931,6,language,1,human1
14931,6,narrativity,1,human1
14931,6,prompt_adherence,1,human1
14932,6,content,2,human1
14932,6,language,4,human1
14932,6,narrativity,3,human1
14932,6,prompt_adherence,2,human1
14933,6,content,4,human1
14933,6,language,2,human1
14933,6,narrativity,2,human1
14933,6,prompt_adherence,3,human1
14934,6,content,3,human1
14934,6,language,3,human1
14934,6,narrativity,3,human1
14934,6,prompt_adherence,3,human1
14935,6,content,1,human1
14935,6,language,2,human1
14935,6,narrativity,1,human1
14935,6,prompt_adherence,2,human1
14936,6,content,2,human1
14936,6,language,2,human1
14936,6,narrativity,2,human1
14936,6,prompt_adherence,2,human1
14937,6,content,0,human1
14937,6,language,2,human1
14937,6,narrativity,2,human1
14937,6,prompt_adherence,0,human1
14938,6,content,4,human1
14938,6,language,3,human1
14938,6,narrativity,3,human1
14938,6,prompt_adherence,3,human1
14939,6,content,0,human1
14939,6,language,0,human1
14939,6,narrativity,0,human1
14939,6,prompt_adherence,0,human1
14940,6,content,3,human1
14940,6,language,3,human1
14940,6,narrativity,3,human1
14940,6,prompt_adherence,2,human1
14941,6,content,2,human1
14941,6,language,3,human1
14941,6,narrativity,4,human1
14941,6,prompt_adherence,1,human1
14942,6,content,2,human1
14942,6,language,3,human1
14942,6,narrativity,3,human1
14942,6,prompt_adherence,2,human1
14943,6,content,2,human1
14943,6,language,2,human1
14943,6,narrativity,2,human1
14943,6,prompt_adherence,2,human1
14944,6,content,3,human1
14944,6,language,3,human1
14944,6,narrativity,4,human1
14944,6,prompt_adherence,4,human1
14945,6,content,1,human1
14945,6,language,1,human1
14945,6,narrativity,1,human1
14945,6,prompt_adherence,1,human1
14946,6,content,1,human1
14946,6,language,3,human1
14946,6,narrativity,2,human1
14946,6,prompt_adherence,1,human1
14947,6,content,2,human1
14947,6,language,2,human1
14947,6,narrativity,2,human1
14947,6,prompt_adherence,2,human1
14948,6,content,0,human1
14948,6,language,2,human1
14948,6,narrativity,1,human1
14948,6,prompt_adherence,1,human1
14949,6,content,0,human1
14949,6,language,0,human1
14949,6,narrativity,0,human1
14949,6,prompt_adherence,0,human1
14950,6,content,4,human1
14950,6,language,3,human1
14950,6,narrativity,3,human1
14950,6,prompt_adherence,3,human1
14951,6,content,0,human1
14951,6,language,1,human1
14951,6,narrativity,1,human1
14951,6,prompt_adherence,0,human1
14952,6,content,0,human1
14952,6,language,0,human1
14952,6,narrativity,0,human1
14952,6,prompt_adherence,0,human1
14953,6,content,2,human1
14953,6,language,2,human1
14953,6,narrativity,2,human1
14953,6,prompt_adherence,2,human1
14954,6,content,1,human1
14954,6,language,3,human1
14954,6,narrativity,3,human1
14954,6,prompt_adherence,1,human1
14955,6,content,1,human1
14955,6,language,1,human1
14955,6,narrativity,1,human1
14955,6,prompt_adherence,1,human1
14956,6,content,3,human1
14956,6,language,3,human1
14956,6,narrativity,4,human1
14956,6,prompt_adherence,4,human1
14957,6,content,0,human1
14957,6,language,0,human1
14957,6,narrativity,0,human1
14957,6,prompt_adherence,0,human1
14958,6,content,1,human1
14958,6,language,1,human1
14958,6,narrativity,1,human1
14958,6,prompt_adherence,1,human1
14959,6,content,2,human1
14959,6,language,2,human1
14959,6,narrativity,2,human1
14959,6,prompt_adherence,2,human1
14960,6,content,2,human1
14960,6,language,1,human1
14960,6,narrativity,1,human1
14960,6,prompt_adherence,1,human1
14961,6,content,2,human1
14961,6,language,2,human1
14961,6,narrativity,2,human1
14961,6,prompt_adherence,2,human1
14962,6,content,1,human1
14962,6,language,1,human1
14962,6,narrativity,1,human1
14962,6,prompt_adherence,1,human1
14963,6,content,3,human1
14963,6,language,4,human1
14963,6,narrativity,4,human1
14963,6,prompt_adherence,4,human1
14964,6,content,1,human1
14964,6,language,1,human1
14964,6,narrativity,1,human1
14964,6,prompt_adherence,1,human1
14965,6,content,1,human1
14965,6,language,3,human1
14965,6,narrativity,2,human1
14965,6,prompt_adherence,1,human1
14966,6,content,2,human1
14966,6,language,3,human1
14966,6,narrativity,3,human1
14966,6,prompt_adherence,2,human1
14967,6,content,3,human1
14967,6,language,4,human1
14967,6,narrativity,4,human1
14967,6,prompt_adherence,3,human1
14968,6,content,3,human1
14968,6,language,3,human1
14968,6,narrativity,2,human1
14968,6,prompt_adherence,2,human1
14969,6,content,1,human1
14969,6,language,3,human1
14969,6,narrativity,2,human1
14969,6,prompt_adherence,2,human1
14970,6,content,3,human1
14970,6,language,3,human1
14970,6,narrativity,3,human1
14970,6,prompt_adherence,3,human1
14971,6,content,3,human1
14971,6,language,3,human1
14971,6,narrativity,3,human1
14971,6,prompt_adherence,3,human1
14972,6,content,3,human1
14972,6,language,4,human1
14972,6,narrativity,3,human1
14972,6,prompt_adherence,3,human1
14973,6,content,0,human1
14973,6,language,1,human1
14973,6,narrativity,1,human1
14973,6,prompt_adherence,0,human1
14974,6,content,3,human1
14974,6,language,3,human1
14974,6,narrativity,3,human1
14974,6,prompt_adherence,2,human1
14975,6,content,2,human1
14975,6,language,2,human1
14975,6,narrativity,2,human1
14975,6,prompt_adherence,2,human1
14976,6,content,4,human1
14976,6,language,2,human1
14976,6,narrativity,2,human1
14976,6,prompt_adherence,4,human1
14977,6,content,2,human1
14977,6,language,2,human1
14977,6,narrativity,2,human1
14977,6,prompt_adherence,2,human1
14978,6,content,4,human1
14978,6,language,4,human1
14978,6,narrativity,3,human1
14978,6,prompt_adherence,4,human1
14979,6,content,0,human1
14979,6,language,0,human1
14979,6,narrativity,0,human1
14979,6,prompt_adherence,0,human1
14980,6,content,2,human1
14980,6,language,2,human1
14980,6,narrativity,2,human1
14980,6,prompt_adherence,2,human1
14981,6,content,2,human1
14981,6,language,2,human1
14981,6,narrativity,2,human1
14981,6,prompt_adherence,2,human1
14982,6,content,3,human1
14982,6,language,2,human1
14982,6,narrativity,2,human1
14982,6,prompt_adherence,3,human1
14983,6,content,1,human1
14983,6,language,1,human1
14983,6,narrativity,1,human1
14983,6,prompt_adherence,1,human1
14984,6,content,2,human1
14984,6,language,2,human1
14984,6,narrativity,2,human1
14984,6,prompt_adherence,2,human1
14985,6,content,0,human1
14985,6,language,1,human1
14985,6,narrativity,1,human1
14985,6,prompt_adherence,1,human1
14986,6,content,2,human1
14986,6,language,3,human1
14986,6,narrativity,3,human1
14986,6,prompt_adherence,2,human1
14987,6,content,3,human1
14987,6,language,3,human1
14987,6,narrativity,3,human1
14987,6,prompt_adherence,3,human1
14988,6,content,4,human1
14988,6,language,3,human1
14988,6,narrativity,3,human1
14988,6,prompt_adherence,3,human1
14989,6,content,3,human1
14989,6,language,3,human1
14989,6,narrativity,4,human1
14989,6,prompt_adherence,3,human1
14990,6,content,2,human1
14990,6,language,4,human1
14990,6,narrativity,4,human1
14990,6,prompt_adherence,3,human1
14991,6,content,2,human1
14991,6,language,2,human1
14991,6,narrativity,2,human1
14991,6,prompt_adherence,2,human1
14992,6,content,3,human1
14992,6,language,3,human1
14992,6,narrativity,3,human1
14992,6,prompt_adherence,3,human1
14993,6,content,2,human1
14993,6,language,2,human1
14993,6,narrativity,1,human1
14993,6,prompt_adherence,2,human1
14994,6,content,4,human1
14994,6,language,2,human1
14994,6,narrativity,2,human1
14994,6,prompt_adherence,3,human1
14995,6,content,2,human1
14995,6,language,3,human1
14995,6,narrativity,2,human1
14995,6,prompt_adherence,2,human1
14996,6,content,1,human1
14996,6,language,1,human1
14996,6,narrativity,1,human1
14996,6,prompt_adherence,1,human1
14997,6,content,0,human1
14997,6,language,0,human1
14997,6,narrativity,0,human1
14997,6,prompt_adherence,0,human1
14998,6,content,3,human1
14998,6,language,3,human1
14998,6,narrativity,3,human1
14998,6,prompt_adherence,3,human1
14999,6,content,3,human1
14999,6,language,3,human1
14999,6,narrativity,4,human1
14999,6,prompt_adherence,3,human1
15000,6,content,4,human1
15000,6,language,3,human1
15000,6,narrativity,4,human1
15000,6,prompt_adherence,4,human1
15001,6,content,2,human1
15001,6,language,3,human1
15001,6,narrativity,3,human1
15001,6,prompt_adherence,2,human1
15002,6,content,1,human1
15002,6,language,1,human1
15002,6,narrativity,1,human1
15002,6,prompt_adherence,1,human1
15003,6,content,0,human1
15003,6,language,1,human1
15003,6,narrativity,1,human1
15003,6,prompt_adherence,0,human1
15004,6,content,3,human1
15004,6,language,3,human1
15004,6,narrativity,3,human1
15004,6,prompt_adherence,3,human1
15005,6,content,2,human1
15005,6,language,3,human1
15005,6,narrativity,2,human1
15005,6,prompt_adherence,2,human1
15006,6,content,2,human1
15006,6,language,2,human1
15006,6,narrativity,2,human1
15006,6,prompt_adherence,2,human1
15007,6,content,3,human1
15007,6,language,3,human1
15007,6,narrativity,3,human1
15007,6,prompt_adherence,3,human1
15008,6,content,3,human1
15008,6,language,2,human1
15008,6,narrativity,2,human1
15008,6,prompt_adherence,2,human1
15009,6,content,4,human1
15009,6,language,3,human1
15009,6,narrativity,3,human1
15009,6,prompt_adherence,2,human1
15010,6,content,0,human1
15010,6,language,0,human1
15010,6,narrativity,0,human1
15010,6,prompt_adherence,0,human1
15011,6,content,3,human1
15011,6,language,2,human1
15011,6,narrativity,2,human1
15011,6,prompt_adherence,2,human1
15012,6,content,3,human1
15012,6,language,3,human1
15012,6,narrativity,2,human1
15012,6,prompt_adherence,2,human1
15013,6,content,1,human1
15013,6,language,0,human1
15013,6,narrativity,0,human1
15013,6,prompt_adherence,1,human1
15014,6,content,0,human1
15014,6,language,1,human1
15014,6,narrativity,1,human1
15014,6,prompt_adherence,0,human1
15015,6,content,2,human1
15015,6,language,2,human1
15015,6,narrativity,2,human1
15015,6,prompt_adherence,2,human1
15016,6,content,2,human1
15016,6,language,1,human1
15016,6,narrativity,1,human1
15016,6,prompt_adherence,2,human1
15017,6,content,0,human1
15017,6,language,0,human1
15017,6,narrativity,0,human1
15017,6,prompt_adherence,0,human1
15018,6,content,2,human1
15018,6,language,2,human1
15018,6,narrativity,2,human1
15018,6,prompt_adherence,2,human1
15019,6,content,2,human1
15019,6,language,2,human1
15019,6,narrativity,2,human1
15019,6,prompt_adherence,2,human1
15020,6,content,1,human1
15020,6,language,1,human1
15020,6,narrativity,1,human1
15020,6,prompt_adherence,1,human1
15021,6,content,3,human1
15021,6,language,2,human1
15021,6,narrativity,2,human1
15021,6,prompt_adherence,3,human1
15022,6,content,2,human1
15022,6,language,1,human1
15022,6,narrativity,1,human1
15022,6,prompt_adherence,1,human1
15023,6,content,2,human1
15023,6,language,3,human1
15023,6,narrativity,3,human1
15023,6,prompt_adherence,2,human1
15024,6,content,2,human1
15024,6,language,2,human1
15024,6,narrativity,2,human1
15024,6,prompt_adherence,2,human1
15025,6,content,0,human1
15025,6,language,1,human1
15025,6,narrativity,1,human1
15025,6,prompt_adherence,0,human1
15026,6,content,3,human1
15026,6,language,3,human1
15026,6,narrativity,2,human1
15026,6,prompt_adherence,2,human1
15027,6,content,2,human1
15027,6,language,3,human1
15027,6,narrativity,2,human1
15027,6,prompt_adherence,2,human1
15028,6,content,1,human1
15028,6,language,3,human1
15028,6,narrativity,3,human1
15028,6,prompt_adherence,1,human1
15029,6,content,3,human1
15029,6,language,3,human1
15029,6,narrativity,3,human1
15029,6,prompt_adherence,3,human1
15030,6,content,3,human1
15030,6,language,2,human1
15030,6,narrativity,2,human1
15030,6,prompt_adherence,2,human1
15031,6,content,2,human1
15031,6,language,3,human1
15031,6,narrativity,3,human1
15031,6,prompt_adherence,2,human1
15032,6,content,2,human1
15032,6,language,3,human1
15032,6,narrativity,2,human1
15032,6,prompt_adherence,2,human1
15033,6,content,3,human1
15033,6,language,3,human1
15033,6,narrativity,2,human1
15033,6,prompt_adherence,3,human1
15034,6,content,3,human1
15034,6,language,3,human1
15034,6,narrativity,2,human1
15034,6,prompt_adherence,3,human1
15035,6,content,1,human1
15035,6,language,2,human1
15035,6,narrativity,1,human1
15035,6,prompt_adherence,1,human1
15036,6,content,2,human1
15036,6,language,4,human1
15036,6,narrativity,3,human1
15036,6,prompt_adherence,2,human1
15037,6,content,0,human1
15037,6,language,1,human1
15037,6,narrativity,1,human1
15037,6,prompt_adherence,0,human1
15038,6,content,3,human1
15038,6,language,3,human1
15038,6,narrativity,3,human1
15038,6,prompt_adherence,3,human1
15039,6,content,1,human1
15039,6,language,1,human1
15039,6,narrativity,1,human1
15039,6,prompt_adherence,1,human1
15040,6,content,1,human1
15040,6,language,1,human1
15040,6,narrativity,1,human1
15040,6,prompt_adherence,1,human1
15041,6,content,0,human1
15041,6,language,1,human1
15041,6,narrativity,1,human1
15041,6,prompt_adherence,0,human1
15042,6,content,3,human1
15042,6,language,4,human1
15042,6,narrativity,3,human1
15042,6,prompt_adherence,3,human1
15043,6,content,3,human1
15043,6,language,3,human1
15043,6,narrativity,3,human1
15043,6,prompt_adherence,2,human1
15044,6,content,2,human1
15044,6,language,2,human1
15044,6,narrativity,2,human1
15044,6,prompt_adherence,2,human1
15045,6,content,3,human1
15045,6,language,3,human1
15045,6,narrativity,2,human1
15045,6,prompt_adherence,3,human1
15046,6,content,3,human1
15046,6,language,3,human1
15046,6,narrativity,3,human1
15046,6,prompt_adherence,3,human1
15047,6,content,3,human1
15047,6,language,3,human1
15047,6,narrativity,3,human1
15047,6,prompt_adherence,3,human1
15048,6,content,1,human1
15048,6,language,2,human1
15048,6,narrativity,1,human1
15048,6,prompt_adherence,1,human1
15049,6,content,2,human1
15049,6,language,2,human1
15049,6,narrativity,2,human1
15049,6,prompt_adherence,2,human1
15050,6,content,2,human1
15050,6,language,1,human1
15050,6,narrativity,1,human1
15050,6,prompt_adherence,2,human1
15051,6,content,1,human1
15051,6,language,2,human1
15051,6,narrativity,1,human1
15051,6,prompt_adherence,1,human1
15052,6,content,3,human1
15052,6,language,3,human1
15052,6,narrativity,2,human1
15052,6,prompt_adherence,3,human1
15053,6,content,3,human1
15053,6,language,4,human1
15053,6,narrativity,4,human1
15053,6,prompt_adherence,4,human1
15054,6,content,1,human1
15054,6,language,3,human1
15054,6,narrativity,1,human1
15054,6,prompt_adherence,2,human1
15055,6,content,1,human1
15055,6,language,1,human1
15055,6,narrativity,1,human1
15055,6,prompt_adherence,2,human1
15056,6,content,1,human1
15056,6,language,2,human1
15056,6,narrativity,2,human1
15056,6,prompt_adherence,1,human1
15057,6,content,0,human1
15057,6,language,0,human1
15057,6,narrativity,0,human1
15057,6,prompt_adherence,0,human1
15058,6,content,3,human1
15058,6,language,3,human1
15058,6,narrativity,2,human1
15058,6,prompt_adherence,3,human1
15059,6,content,1,human1
15059,6,language,1,human1
15059,6,narrativity,1,human1
15059,6,prompt_adherence,1,human1
15060,6,content,2,human1
15060,6,language,3,human1
15060,6,narrativity,3,human1
15060,6,prompt_adherence,1,human1
15061,6,content,2,human1
15061,6,language,2,human1
15061,6,narrativity,2,human1
15061,6,prompt_adherence,2,human1
15062,6,content,3,human1
15062,6,language,3,human1
15062,6,narrativity,3,human1
15062,6,prompt_adherence,3,human1
15063,6,content,4,human1
15063,6,language,3,human1
15063,6,narrativity,4,human1
15063,6,prompt_adherence,4,human1
15064,6,content,0,human1
15064,6,language,1,human1
15064,6,narrativity,1,human1
15064,6,prompt_adherence,0,human1
15065,6,content,2,human1
15065,6,language,3,human1
15065,6,narrativity,2,human1
15065,6,prompt_adherence,2,human1
15066,6,content,3,human1
15066,6,language,4,human1
15066,6,narrativity,4,human1
15066,6,prompt_adherence,3,human1
15067,6,content,1,human1
15067,6,language,1,human1
15067,6,narrativity,1,human1
15067,6,prompt_adherence,1,human1
15068,6,content,4,human1
15068,6,language,4,human1
15068,6,narrativity,4,human1
15068,6,prompt_adherence,3,human1
15069,6,content,3,human1
15069,6,language,3,human1
15069,6,narrativity,3,human1
15069,6,prompt_adherence,3,human1
15070,6,content,2,human1
15070,6,language,2,human1
15070,6,narrativity,2,human1
15070,6,prompt_adherence,2,human1
15071,6,content,3,human1
15071,6,language,3,human1
15071,6,narrativity,2,human1
15071,6,prompt_adherence,3,human1
15072,6,content,3,human1
15072,6,language,3,human1
15072,6,narrativity,2,human1
15072,6,prompt_adherence,3,human1
15073,6,content,4,human1
15073,6,language,3,human1
15073,6,narrativity,3,human1
15073,6,prompt_adherence,4,human1
15074,6,content,3,human1
15074,6,language,2,human1
15074,6,narrativity,2,human1
15074,6,prompt_adherence,3,human1
15075,6,content,0,human1
15075,6,language,1,human1
15075,6,narrativity,0,human1
15075,6,prompt_adherence,0,human1
15076,6,content,3,human1
15076,6,language,3,human1
15076,6,narrativity,2,human1
15076,6,prompt_adherence,2,human1
15077,6,content,1,human1
15077,6,language,1,human1
15077,6,narrativity,1,human1
15077,6,prompt_adherence,1,human1
15078,6,content,2,human1
15078,6,language,2,human1
15078,6,narrativity,1,human1
