essay_id,essay_set,trait,score,rater
17917,7,content,2,human2
17917,7,conventions,1,human2
17917,7,organization,1,human2
17917,7,style,1,human2
17918,7,content,2,human2
17918,7,conventions,2,human2
17918,7,organization,1,human2
17918,7,style,1,human2
17919,7,content,3,human2
17919,7,conventions,3,human2
17919,7,organization,3,human2
17919,7,style,2,human2
17920,7,content,2,human2
17920,7,conventions,2,human2
17920,7,organization,2,human2
17920,7,style,2,human2
17921,7,content,1,human2
17921,7,conventions,1,human2
17921,7,organization,1,human2
17921,7,style,2,human2
17922,7,content,2,human2
17922,7,conventions,2,human2
17922,7,organization,2,human2
17922,7,style,2,human2
17923,7,content,2,human2
17923,7,conventions,3,human2
17923,7,organization,2,human2
17923,7,style,2,human2
17924,7,content,3,human2
17924,7,conventions,3,human2
17924,7,organization,3,human2
17924,7,style,3,human2
17926,7,content,3,human2
17926,7,conventions,3,human2
17926,7,organization,3,human2
17926,7,style,2,human2
17927,7,content,1,human2
17927,7,conventions,0,human2
17927,7,organization,1,human2
17927,7,style,1,human2
17928,7,content,1,human2
17928,7,conventions,1,human2
17928,7,organization,2,human2
17928,7,style,2,human2
17930,7,content,3,human2
17930,7,conventions,3,human2
17930,7,organization,3,human2
17930,7,style,3,human2
17931,7,content,3,human2
17931,7,conventions,3,human2
17931,7,organization,3,human2
17931,7,style,3,human2
17932,7,content,3,human2
17932,7,conventions,3,human2
17932,7,organization,3,human2
17932,7,style,3,human2
17933,7,content,2,human2
17933,7,conventions,2,human2
17933,7,organization,2,human2
17933,7,style,2,human2
17935,7,content,2,human2
17935,7,conventions,1,human2
17935,7,organization,2,human2
17935,7,style,1,human2
17936,7,content,1,human2
17936,7,conventions,2,human2
17936,7,organization,1,human2
17936,7,style,2,human2
17937,7,content,1,human2
17937,7,conventions,1,human2
17937,7,organization,1,human2
17937,7,style,1,human2
17938,7,content,0,human2
17938,7,conventions,2,human2
17938,7,organization,1,human2
17938,7,style,1,human2
17939,7,content,3,human2
17939,7,conventions,3,human2
17939,7,organization,3,human2
17939,7,style,3,human2
17940,7,content,1,human2
17940,7,conventions,1,human2
17940,7,organization,1,human2
17940,7,style,1,human2
17941,7,content,2,human2
17941,7,conventions,2,human2
17941,7,organization,2,human2
17941,7,style,2,human2
17942,7,content,2,human2
17942,7,conventions,3,human2
17942,7,organization,3,human2
17942,7,style,3,human2
17943,7,content,2,human2
17943,7,conventions,1,human2
17943,7,organization,2,human2
17943,7,style,1,human2
17944,7,content,3,human2
17944,7,conventions,2,human2
17944,7,organization,3,human2
17944,7,style,2,human2
17945,7,content,0,human2
17945,7,conventions,3,human2
17945,7,organization,2,human2
17945,7,style,3,human2
17946,7,content,2,human2
17946,7,conventions,2,human2
17946,7,organization,2,human2
17946,7,style,2,human2
17947,7,content,3,human2
17947,7,conventions,3,human2
17947,7,organization,3,human2
17947,7,style,2,human2
17949,7,content,0,human2
17949,7,conventions,1,human2
17949,7,organization,1,human2
17949,7,style,1,human2
17950,7,content,1,human2
17950,7,conventions,2,human2
17950,7,organization,1,human2
17950,7,style,1,human2
17951,7,content,1,human2
17951,7,conventions,1,human2
17951,7,organization,1,human2
17951,7,style,1,human2
17952,7,content,2,human2
17952,7,conventions,3,human2
17952,7,organization,3,human2
17952,7,style,3,human2
17953,7,content,2,human2
17953,7,conventions,2,human2
17953,7,organization,2,human2
17953,7,style,2,human2
17954,7,content,1,human2
17954,7,conventions,1,human2
17954,7,organization,1,human2
17954,7,style,1,human2
17955,7,content,1,human2
17955,7,conventions,3,human2
17955,7,organization,1,human2
17955,7,style,3,human2
17957,7,content,0,human2
17957,7,conventions,2,human2
17957,7,organization,1,human2
17957,7,style,2,human2
17959,7,content,0,human2
17959,7,conventions,1,human2
17959,7,organization,1,human2
17959,7,style,1,human2
17961,7,content,2,human2
17961,7,conventions,3,human2
17961,7,organization,2,human2
17961,7,style,2,human2
17962,7,content,0,human2
17962,7,conventions,3,human2
17962,7,organization,2,human2
17962,7,style,2,human2
17963,7,content,3,human2
17963,7,conventions,2,human2
17963,7,organization,3,human2
17963,7,style,3,human2
17964,7,content,3,human2
17964,7,conventions,3,human2
17964,7,organization,3,human2
17964,7,style,3,human2
17965,7,content,1,human2
17965,7,conventions,2,human2
17965,7,organization,1,human2
17965,7,style,2,human2
17966,7,content,2,human2
17966,7,conventions,3,human2
17966,7,organization,3,human2
17966,7,style,2,human2
17967,7,content,1,human2
17967,7,conventions,1,human2
17967,7,organization,1,human2
17967,7,style,1,human2
17968,7,content,2,human2
17968,7,conventions,3,human2
17968,7,organization,2,human2
17968,7,style,2,human2
17969,7,content,2,human2
17969,7,conventions,2,human2
17969,7,organization,2,human2
17969,7,style,2,human2
17970,7,content,0,human2
17970,7,conventions,2,human2
17970,7,organization,1,human2
17970,7,style,2,human2
17971,7,content,2,human2
17971,7,conventions,2,human2
17971,7,organization,2,human2
17971,7,style,3,human2
17973,7,content,2,human2
17973,7,conventions,2,human2
17973,7,organization,2,human2
17973,7,style,2,human2
17974,7,content,2,human2
17974,7,conventions,3,human2
17974,7,organization,2,human2
17974,7,style,2,human2
17975,7,content,2,human2
17975,7,conventions,2,human2
17975,7,organization,2,human2
17975,7,style,2,human2
17976,7,content,0,human2
17976,7,conventions,2,human2
17976,7,organization,1,human2
17976,7,style,1,human2
17977,7,content,2,human2
17977,7,conventions,2,human2
17977,7,organization,2,human2
17977,7,style,2,human2
17978,7,content,1,human2
17978,7,conventions,1,human2
17978,7,organization,1,human2
17978,7,style,2,human2
17979,7,content,2,human2
17979,7,conventions,1,human2
17979,7,organization,2,human2
17979,7,style,2,human2
17980,7,content,3,human2
17980,7,conventions,3,human2
17980,7,organization,3,human2
17980,7,style,3,human2
17981,7,content,1,human2
17981,7,conventions,2,human2
17981,7,organization,1,human2
17981,7,style,1,human2
17982,7,content,1,human2
17982,7,conventions,1,human2
17982,7,organization,1,human2
17982,7,style,1,human2
17983,7,content,3,human2
17983,7,conventions,2,human2
17983,7,organization,3,human2
17983,7,style,2,human2
17984,7,content,2,human2
17984,7,conventions,3,human2
17984,7,organization,2,human2
17984,7,style,2,human2
17985,7,content,2,human2
17985,7,conventions,3,human2
17985,7,organization,2,human2
17985,7,style,2,human2
17986,7,content,2,human2
17986,7,conventions,3,human2
17986,7,organization,2,human2
17986,7,style,2,human2
17987,7,content,2,human2
17987,7,conventions,2,human2
17987,7,organization,2,human2
17987,7,style,2,human2
17988,7,content,1,human2
17988,7,conventions,2,human2
17988,7,organization,2,human2
17988,7,style,2,human2
17989,7,content,2,human2
17989,7,conventions,1,human2
17989,7,organization,1,human2
17989,7,style,2,human2
17990,7,content,0,human2
17990,7,conventions,3,human2
17990,7,organization,1,human2
17990,7,style,2,human2
17991,7,content,3,human2
17991,7,conventions,3,human2
17991,7,organization,3,human2
17991,7,style,3,human2
17992,7,content,0,human2
17992,7,conventions,2,human2
17992,7,organization,1,human2
17992,7,style,1,human2
17993,7,content,2,human2
17993,7,conventions,2,human2
17993,7,organization,2,human2
17993,7,style,2,human2
17996,7,content,1,human2
17996,7,conventions,1,human2
17996,7,organization,1,human2
17996,7,style,1,human2
17997,7,content,2,human2
17997,7,conventions,3,human2
17997,7,organization,3,human2
17997,7,style,2,human2
17998,7,content,2,human2
17998,7,conventions,2,human2
17998,7,organization,2,human2
17998,7,style,2,human2
18000,7,content,3,human2
18000,7,conventions,3,human2
18000,7,organization,3,human2
18000,7,style,3,human2
18001,7,content,1,human2
18001,7,conventions,1,human2
18001,7,organization,1,human2
18001,7,style,1,human2
18002,7,content,2,human2
18002,7,conventions,1,human2
18002,7,organization,2,human2
18002,7,style,2,human2
18004,7,content,2,human2
18004,7,conventions,2,human2
18004,7,organization,2,human2
18004,7,style,2,human2
18005,7,content,2,human2
18005,7,conventions,2,human2
18005,7,organization,3,human2
18005,7,style,2,human2
18006,7,content,2,human2
18006,7,conventions,2,human2
18006,7,organization,2,human2
18006,7,style,2,human2
18008,7,content,2,human2
18008,7,conventions,2,human2
18008,7,organization,2,human2
18008,7,style,1,human2
18011,7,content,0,human2
18011,7,conventions,1,human2
18011,7,organization,1,human2
18011,7,style,1,human2
18012,7,content,2,human2
18012,7,conventions,3,human2
18012,7,organization,1,human2
18012,7,style,2,human2
18013,7,content,2,human2
18013,7,conventions,2,human2
18013,7,organization,2,human2
18013,7,style,1,human2
18014,7,content,2,human2
18014,7,conventions,2,human2
18014,7,organization,2,human2
18014,7,style,2,human2
18015,7,content,2,human2
18015,7,conventions,1,human2
18015,7,organization,2,human2
18015,7,style,2,human2
18016,7,content,3,human2
18016,7,conventions,3,human2
18016,7,organization,3,human2
18016,7,style,3,human2
18017,7,content,2,human2
18017,7,conventions,3,human2
18017,7,organization,2,human2
18017,7,style,2,human2
18018,7,content,1,human2
18018,7,conventions,2,human2
18018,7,organization,2,human2
18018,7,style,2,human2
18019,7,content,2,human2
18019,7,conventions,2,human2
18019,7,organization,2,human2
18019,7,style,2,human2
18020,7,content,2,human2
18020,7,conventions,1,human2
18020,7,organization,2,human2
18020,7,style,1,human2
18021,7,content,2,human2
18021,7,conventions,2,human2
18021,7,organization,2,human2
18021,7,style,2,human2
18022,7,content,2,human2
18022,7,conventions,3,human2
18022,7,organization,3,human2
18022,7,style,2,human2
18023,7,content,2,human2
18023,7,conventions,2,human2
18023,7,organization,2,human2
18023,7,style,2,human2
18025,7,content,2,human2
18025,7,conventions,3,human2
18025,7,organization,2,human2
18025,7,style,3,human2
18026,7,content,3,human2
18026,7,conventions,3,human2
18026,7,organization,3,human2
18026,7,style,2,human2
18028,7,content,3,human2
18028,7,conventions,3,human2
18028,7,organization,3,human2
18028,7,style,3,human2
18029,7,content,2,human2
18029,7,conventions,2,human2
18029,7,organization,2,human2
18029,7,style,2,human2
18030,7,content,3,human2
18030,7,conventions,3,human2
18030,7,organization,3,human2
18030,7,style,2,human2
18031,7,content,0,human2
18031,7,conventions,2,human2
18031,7,organization,1,human2
18031,7,style,2,human2
18032,7,content,2,human2
18032,7,conventions,2,human2
18032,7,organization,2,human2
18032,7,style,2,human2
18033,7,content,1,human2
18033,7,conventions,2,human2
18033,7,organization,2,human2
18033,7,style,2,human2
18034,7,content,3,human2
18034,7,conventions,3,human2
18034,7,organization,3,human2
18034,7,style,3,human2
18035,7,content,2,human2
18035,7,conventions,2,human2
18035,7,organization,3,human2
18035,7,style,2,human2
18036,7,content,1,human2
18036,7,conventions,1,human2
18036,7,organization,1,human2
18036,7,style,1,human2
18037,7,content,2,human2
18037,7,conventions,1,human2
18037,7,organization,2,human2
18037,7,style,1,human2
18038,7,content,2,human2
18038,7,conventions,2,human2
18038,7,organization,3,human2
18038,7,style,2,human2
18039,7,content,2,human2
18039,7,conventions,2,human2
18039,7,organization,2,human2
18039,7,style,2,human2
18040,7,content,1,human2
18040,7,conventions,1,human2
18040,7,organization,1,human2
18040,7,style,1,human2
18041,7,content,2,human2
18041,7,conventions,3,human2
18041,7,organization,2,human2
18041,7,style,2,human2
18042,7,content,2,human2
18042,7,conventions,2,human2
18042,7,organization,2,human2
18042,7,style,2,human2
18043,7,content,1,human2
18043,7,conventions,1,human2
18043,7,organization,1,human2
18043,7,style,1,human2
18044,7,content,2,human2
18044,7,conventions,2,human2
18044,7,organization,2,human2
18044,7,style,2,human2
18045,7,content,2,human2
18045,7,conventions,2,human2
18045,7,organization,2,human2
18045,7,style,2,human2
18046,7,content,1,human2
18046,7,conventions,1,human2
18046,7,organization,1,human2
18046,7,style,1,human2
18047,7,content,3,human2
18047,7,conventions,2,human2
18047,7,organization,3,human2
18047,7,style,2,human2
18048,7,content,2,human2
18048,7,conventions,2,human2
18048,7,organization,1,human2
18048,7,style,2,human2
18049,7,content,2,human2
18049,7,conventions,2,human2
18049,7,organization,2,human2
18049,7,style,2,human2
18050,7,content,1,human2
18050,7,conventions,1,human2
18050,7,organization,1,human2
18050,7,style,1,human2
18051,7,content,2,human2
18051,7,conventions,2,human2
18051,7,organization,2,human2
18051,7,style,2,human2
18052,7,content,2,human2
18052,7,conventions,2,human2
18052,7,organization,2,human2
18052,7,style,2,human2
18053,7,content,3,human2
18053,7,conventions,3,human2
18053,7,organization,3,human2
18053,7,style,3,human2
18054,7,content,1,human2
18054,7,conventions,1,human2
18054,7,organization,1,human2
18054,7,style,1,human2
18055,7,content,2,human2
18055,7,conventions,2,human2
18055,7,organization,2,human2
18055,7,style,2,human2
18056,7,content,3,human2
18056,7,conventions,2,human2
18056,7,organization,2,human2
18056,7,style,3,human2
18057,7,content,2,human2
18057,7,conventions,1,human2
18057,7,organization,2,human2
18057,7,style,1,human2
18058,7,content,2,human2
18058,7,conventions,3,human2
18058,7,organization,2,human2
18058,7,style,2,human2
18060,7,content,1,human2
18060,7,conventions,1,human2
18060,7,organization,1,human2
18060,7,style,1,human2
18061,7,content,2,human2
18061,7,conventions,1,human2
18061,7,organization,2,human2
18061,7,style,2,human2
18062,7,content,2,human2
18062,7,conventions,2,human2
18062,7,organization,2,human2
18062,7,style,2,human2
18064,7,content,2,human2
18064,7,conventions,2,human2
18064,7,organization,2,human2
18064,7,style,2,human2
18065,7,content,2,human2
18065,7,conventions,1,human2
18065,7,organization,2,human2
18065,7,style,1,human2
18066,7,content,3,human2
18066,7,conventions,3,human2
18066,7,organization,3,human2
18066,7,style,3,human2
18067,7,content,1,human2
18067,7,conventions,2,human2
18067,7,organization,2,human2
18067,7,style,2,human2
18068,7,content,3,human2
18068,7,conventions,3,human2
18068,7,organization,3,human2
18068,7,style,3,human2
18070,7,content,2,human2
18070,7,conventions,3,human2
18070,7,organization,3,human2
18070,7,style,3,human2
18071,7,content,2,human2
18071,7,conventions,2,human2
18071,7,organization,2,human2
18071,7,style,2,human2
18072,7,content,2,human2
18072,7,conventions,2,human2
18072,7,organization,2,human2
18072,7,style,2,human2
18073,7,content,2,human2
18073,7,conventions,2,human2
18073,7,organization,2,human2
18073,7,style,2,human2
18074,7,content,2,human2
18074,7,conventions,2,human2
18074,7,organization,3,human2
18074,7,style,3,human2
18075,7,content,2,human2
18075,7,conventions,2,human2
18075,7,organization,2,human2
18075,7,style,2,human2
18076,7,content,2,human2
18076,7,conventions,1,human2
18076,7,organization,2,human2
18076,7,style,2,human2
18077,7,content,2,human2
18077,7,conventions,2,human2
18077,7,organization,2,human2
18077,7,style,2,human2
18078,7,content,2,human2
18078,7,conventions,2,human2
18078,7,organization,2,human2
18078,7,style,2,human2
18079,7,content,3,human2
18079,7,conventions,2,human2
18079,7,organization,3,human2
18079,7,style,2,human2
18080,7,content,0,human2
18080,7,conventions,1,human2
18080,7,organization,1,human2
18080,7,style,1,human2
18081,7,content,3,human2
18081,7,conventions,3,human2
18081,7,organization,3,human2
18081,7,style,3,human2
18082,7,content,2,human2
18082,7,conventions,1,human2
18082,7,organization,2,human2
18082,7,style,2,human2
18083,7,content,1,human2
18083,7,conventions,2,human2
18083,7,organization,1,human2
18083,7,style,1,human2
18084,7,content,2,human2
18084,7,conventions,2,human2
18084,7,organization,2,human2
18084,7,style,2,human2
18086,7,content,1,human2
18086,7,conventions,2,human2
18086,7,organization,2,human2
18086,7,style,2,human2
18087,7,content,2,human2
18087,7,conventions,3,human2
18087,7,organization,3,human2
18087,7,style,2,human2
18088,7,content,0,human2
18088,7,conventions,1,human2
18088,7,organization,1,human2
18088,7,style,1,human2
18089,7,content,2,human2
18089,7,conventions,3,human2
18089,7,organization,3,human2
18089,7,style,2,human2
18090,7,content,2,human2
18090,7,conventions,1,human2
18090,7,organization,2,human2
18090,7,style,1,human2
18091,7,content,1,human2
18091,7,conventions,1,human2
18091,7,organization,1,human2
18091,7,style,1,human2
18092,7,content,1,human2
18092,7,conventions,2,human2
18092,7,organization,2,human2
18092,7,style,2,human2
18093,7,content,2,human2
18093,7,conventions,1,human2
18093,7,organization,2,human2
18093,7,style,1,human2
18094,7,content,2,human2
18094,7,conventions,2,human2
18094,7,organization,2,human2
18094,7,style,2,human2
18095,7,content,0,human2
18095,7,conventions,3,human2
18095,7,organization,3,human2
18095,7,style,3,human2
18096,7,content,2,human2
18096,7,conventions,2,human2
18096,7,organization,2,human2
18096,7,style,2,human2
18097,7,content,2,human2
18097,7,conventions,2,human2
18097,7,organization,2,human2
18097,7,style,2,human2
18098,7,content,3,human2
18098,7,conventions,2,human2
18098,7,organization,3,human2
18098,7,style,3,human2
18099,7,content,2,human2
18099,7,conventions,3,human2
18099,7,organization,2,human2
18099,7,style,2,human2
18100,7,content,2,human2
18100,7,conventions,3,human2
18100,7,organization,3,human2
18100,7,style,2,human2
18102,7,content,1,human2
18102,7,conventions,3,human2
18102,7,organization,2,human2
18102,7,style,2,human2
18103,7,content,1,human2
18103,7,conventions,1,human2
18103,7,organization,1,human2
18103,7,style,2,human2
18105,7,content,2,human2
18105,7,conventions,2,human2
18105,7,organization,3,human2
18105,7,style,2,human2
18106,7,content,2,human2
18106,7,conventions,2,human2
18106,7,organization,2,human2
18106,7,style,2,human2
18107,7,content,0,human2
18107,7,conventions,2,human2
18107,7,organization,1,human2
18107,7,style,2,human2
18108,7,content,1,human2
18108,7,conventions,2,human2
18108,7,organization,2,human2
18108,7,style,1,human2
18109,7,content,1,human2
18109,7,conventions,1,human2
18109,7,organization,1,human2
18109,7,style,1,human2
18110,7,content,3,human2
18110,7,conventions,3,human2
18110,7,organization,3,human2
18110,7,style,3,human2
18112,7,content,2,human2
18112,7,conventions,3,human2
18112,7,organization,2,human2
18112,7,style,2,human2
18114,7,content,2,human2
18114,7,conventions,2,human2
18114,7,organization,2,human2
18114,7,style,2,human2
18115,7,content,2,human2
18115,7,conventions,2,human2
18115,7,organization,1,human2
18115,7,style,2,human2
18116,7,content,3,human2
18116,7,conventions,2,human2
18116,7,organization,3,human2
18116,7,style,3,human2
18117,7,content,3,human2
18117,7,conventions,3,human2
18117,7,organization,3,human2
18117,7,style,2,human2
18118,7,content,1,human2
18118,7,conventions,1,human2
18118,7,organization,1,human2
18118,7,style,1,human2
18119,7,content,2,human2
18119,7,conventions,2,human2
18119,7,organization,2,human2
18119,7,style,2,human2
18120,7,content,2,human2
18120,7,conventions,2,human2
18120,7,organization,2,human2
18120,7,style,2,human2
18121,7,content,2,human2
18121,7,conventions,3,human2
18121,7,organization,1,human2
18121,7,style,2,human2
18123,7,content,0,human2
18123,7,conventions,2,human2
18123,7,organization,2,human2
18123,7,style,2,human2
18124,7,content,2,human2
18124,7,conventions,2,human2
18124,7,organization,1,human2
18124,7,style,2,human2
18126,7,content,1,human2
18126,7,conventions,1,human2
18126,7,organization,0,human2
18126,7,style,0,human2
18127,7,content,3,human2
18127,7,conventions,2,human2
18127,7,organization,3,human2
18127,7,style,2,human2
18128,7,content,2,human2
18128,7,conventions,3,human2
18128,7,organization,2,human2
18128,7,style,2,human2
18129,7,content,2,human2
18129,7,conventions,1,human2
18129,7,organization,2,human2
18129,7,style,1,human2
18130,7,content,2,human2
18130,7,conventions,2,human2
18130,7,organization,3,human2
18130,7,style,2,human2
18131,7,content,2,human2
18131,7,conventions,2,human2
18131,7,organization,2,human2
18131,7,style,2,human2
18132,7,content,2,human2
18132,7,conventions,3,human2
18132,7,organization,2,human2
18132,7,style,3,human2
18133,7,content,1,human2
18133,7,conventions,2,human2
18133,7,organization,1,human2
18133,7,style,1,human2
18134,7,content,0,human2
18134,7,conventions,2,human2
18134,7,organization,1,human2
18134,7,style,2,human2
18135,7,content,2,human2
18135,7,conventions,2,human2
18135,7,organization,2,human2
18135,7,style,2,human2
18136,7,content,1,human2
18136,7,conventions,2,human2
18136,7,organization,2,human2
18136,7,style,2,human2
18137,7,content,2,human2
18137,7,conventions,2,human2
18137,7,organization,2,human2
18137,7,style,2,human2
18138,7,content,1,human2
18138,7,conventions,2,human2
18138,7,organization,1,human2
18138,7,style,1,human2
18140,7,content,2,human2
18140,7,conventions,3,human2
18140,7,organization,2,human2
18140,7,style,2,human2
18141,7,content,2,human2
18141,7,conventions,2,human2
18141,7,organization,2,human2
18141,7,style,2,human2
18142,7,content,3,human2
18142,7,conventions,3,human2
18142,7,organization,3,human2
