essay_id,essay_set,trait,score,rater
2997,2,sentence_fluency,4,human1
2997,2,word_choice,3,human1
2998,2,content,2,human1
2998,2,conventions,1,human1
2998,2,organization,2,human1
2998,2,sentence_fluency,2,human1
2998,2,word_choice,2,human1
2999,2,content,3,human1
2999,2,conventions,2,human1
2999,2,organization,2,human1
2999,2,sentence_fluency,2,human1
2999,2,word_choice,2,human1
3000,2,content,2,human1
3000,2,conventions,2,human1
3000,2,organization,4,human1
3000,2,sentence_fluency,3,human1
3000,2,word_choice,3,human1
3001,2,content,3,human1
3001,2,conventions,3,human1
3001,2,organization,3,human1
3001,2,sentence_fluency,3,human1
3001,2,word_choice,3,human1
3002,2,content,3,human1
3002,2,conventions,2,human1
3002,2,organization,3,human1
3002,2,sentence_fluency,2,human1
3002,2,word_choice,2,human1
3003,2,content,3,human1
3003,2,conventions,2,human1
3003,2,organization,2,human1
3003,2,sentence_fluency,2,human1
3003,2,word_choice,2,human1
3004,2,content,4,human1
3004,2,conventions,2,human1
3004,2,organization,3,human1
3004,2,sentence_fluency,3,human1
3004,2,word_choice,4,human1
3005,2,content,2,human1
3005,2,conventions,2,human1
3005,2,organization,1,human1
3005,2,sentence_fluency,2,human1
3005,2,word_choice,3,human1
3006,2,content,4,human1
3006,2,conventions,4,human1
3006,2,organization,4,human1
3006,2,sentence_fluency,4,human1
3006,2,word_choice,4,human1
3007,2,content,4,human1
3007,2,conventions,4,human1
3007,2,organization,3,human1
3007,2,sentence_fluency,4,human1
3007,2,word_choice,4,human1
3008,2,content,5,human1
3008,2,conventions,5,human1
3008,2,organization,5,human1
3008,2,sentence_fluency,5,human1
3008,2,word_choice,5,human1
3009,2,content,4,human1
3009,2,conventions,5,human1
3009,2,organization,4,human1
3009,2,sentence_fluency,4,human1
3009,2,word_choice,5,human1
3010,2,content,2,human1
3010,2,conventions,1,human1
3010,2,organization,2,human1
3010,2,sentence_fluency,2,human1
3010,2,word_choice,3,human1
3011,2,content,3,human1
3011,2,conventions,2,human1
3011,2,organization,3,human1
3011,2,sentence_fluency,4,human1
3011,2,word_choice,3,human1
3012,2,content,3,human1
3012,2,conventions,2,human1
3012,2,organization,2,human1
3012,2,sentence_fluency,3,human1
3012,2,word_choice,2,human1
3013,2,content,5,human1
3013,2,conventions,5,human1
3013,2,organization,5,human1
3013,2,sentence_fluency,5,human1
3013,2,word_choice,5,human1
3014,2,content,5,human1
3014,2,conventions,5,human1
3014,2,organization,5,human1
3014,2,sentence_fluency,5,human1
3014,2,word_choice,5,human1
3015,2,content,5,human1
3015,2,conventions,4,human1
3015,2,organization,4,human1
3015,2,sentence_fluency,5,human1
3015,2,word_choice,4,human1
3016,2,content,3,human1
3016,2,conventions,4,human1
3016,2,organization,4,human1
3016,2,sentence_fluency,4,human1
3016,2,word_choice,4,human1
3017,2,content,5,human1
3017,2,conventions,5,human1
3017,2,organization,4,human1
3017,2,sentence_fluency,4,human1
3017,2,word_choice,5,human1
3018,2,content,2,human1
3018,2,conventions,2,human1
3018,2,organization,4,human1
3018,2,sentence_fluency,3,human1
3018,2,word_choice,2,human1
3019,2,content,3,human1
3019,2,conventions,3,human1
3019,2,organization,3,human1
3019,2,sentence_fluency,3,human1
3019,2,word_choice,3,human1
3020,2,content,3,human1
3020,2,conventions,3,human1
3020,2,organization,4,human1
3020,2,sentence_fluency,3,human1
3020,2,word_choice,3,human1
3021,2,content,4,human1
3021,2,conventions,3,human1
3021,2,organization,3,human1
3021,2,sentence_fluency,3,human1
3021,2,word_choice,3,human1
3022,2,content,5,human1
3022,2,conventions,5,human1
3022,2,organization,4,human1
3022,2,sentence_fluency,4,human1
3022,2,word_choice,5,human1
3023,2,content,4,human1
3023,2,conventions,4,human1
3023,2,organization,4,human1
3023,2,sentence_fluency,4,human1
3023,2,word_choice,3,human1
3024,2,content,3,human1
3024,2,conventions,3,human1
3024,2,organization,3,human1
3024,2,sentence_fluency,3,human1
3024,2,word_choice,3,human1
3025,2,content,3,human1
3025,2,conventions,2,human1
3025,2,organization,2,human1
3025,2,sentence_fluency,2,human1
3025,2,word_choice,3,human1
3026,2,content,3,human1
3026,2,conventions,4,human1
3026,2,organization,3,human1
3026,2,sentence_fluency,4,human1
3026,2,word_choice,4,human1
3027,2,content,3,human1
3027,2,conventions,2,human1
3027,2,organization,3,human1
3027,2,sentence_fluency,3,human1
3027,2,word_choice,3,human1
3028,2,content,5,human1
3028,2,conventions,5,human1
3028,2,organization,5,human1
3028,2,sentence_fluency,4,human1
3028,2,word_choice,4,human1
3029,2,content,3,human1
3029,2,conventions,2,human1
3029,2,organization,2,human1
3029,2,sentence_fluency,2,human1
3029,2,word_choice,2,human1
3030,2,content,5,human1
3030,2,conventions,4,human1
3030,2,organization,5,human1
3030,2,sentence_fluency,4,human1
3030,2,word_choice,4,human1
3031,2,content,4,human1
3031,2,conventions,3,human1
3031,2,organization,4,human1
3031,2,sentence_fluency,4,human1
3031,2,word_choice,3,human1
3032,2,content,5,human1
3032,2,conventions,3,human1
3032,2,organization,5,human1
3032,2,sentence_fluency,4,human1
3032,2,word_choice,4,human1
3033,2,content,5,human1
3033,2,conventions,3,human1
3033,2,organization,4,human1
3033,2,sentence_fluency,3,human1
3033,2,word_choice,3,human1
3034,2,content,6,human1
3034,2,conventions,4,human1
3034,2,organization,6,human1
3034,2,sentence_fluency,4,human1
3034,2,word_choice,6,human1
3035,2,content,4,human1
3035,2,conventions,3,human1
3035,2,organization,3,human1
3035,2,sentence_fluency,3,human1
3035,2,word_choice,3,human1
3036,2,content,3,human1
3036,2,conventions,2,human1
3036,2,organization,4,human1
3036,2,sentence_fluency,4,human1
3036,2,word_choice,3,human1
3037,2,content,5,human1
3037,2,conventions,5,human1
3037,2,organization,5,human1
3037,2,sentence_fluency,5,human1
3037,2,word_choice,5,human1
3038,2,content,1,human1
3038,2,conventions,1,human1
3038,2,organization,1,human1
3038,2,sentence_fluency,1,human1
3038,2,word_choice,1,human1
3039,2,content,2,human1
3039,2,conventions,2,human1
3039,2,organization,2,human1
3039,2,sentence_fluency,2,human1
3039,2,word_choice,2,human1
3040,2,content,4,human1
3040,2,conventions,4,human1
3040,2,organization,4,human1
3040,2,sentence_fluency,4,human1
3040,2,word_choice,4,human1
3041,2,content,5,human1
3041,2,conventions,3,human1
3041,2,organization,4,human1
3041,2,sentence_fluency,3,human1
3041,2,word_choice,3,human1
3042,2,content,3,human1
3042,2,conventions,3,human1
3042,2,organization,3,human1
3042,2,sentence_fluency,3,human1
3042,2,word_choice,3,human1
3043,2,content,3,human1
3043,2,conventions,4,human1
3043,2,organization,2,human1
3043,2,sentence_fluency,3,human1
3043,2,word_choice,3,human1
3044,2,content,3,human1
3044,2,conventions,2,human1
3044,2,organization,2,human1
3044,2,sentence_fluency,3,human1
3044,2,word_choice,2,human1
3045,2,content,3,human1
3045,2,conventions,3,human1
3045,2,organization,3,human1
3045,2,sentence_fluency,3,human1
3045,2,word_choice,3,human1
3046,2,content,2,human1
3046,2,conventions,2,human1
3046,2,organization,2,human1
3046,2,sentence_fluency,2,human1
3046,2,word_choice,2,human1
3047,2,content,2,human1
3047,2,conventions,2,human1
3047,2,organization,2,human1
3047,2,sentence_fluency,2,human1
3047,2,word_choice,2,human1
3048,2,content,4,human1
3048,2,conventions,4,human1
3048,2,organization,3,human1
3048,2,sentence_fluency,4,human1
3048,2,word_choice,4,human1
3049,2,content,4,human1
3049,2,conventions,2,human1
3049,2,organization,4,human1
3049,2,sentence_fluency,3,human1
3049,2,word_choice,4,human1
3050,2,content,2,human1
3050,2,conventions,1,human1
3050,2,organization,2,human1
3050,2,sentence_fluency,1,human1
3050,2,word_choice,1,human1
3051,2,content,3,human1
3051,2,conventions,3,human1
3051,2,organization,3,human1
3051,2,sentence_fluency,3,human1
3051,2,word_choice,3,human1
3052,2,content,5,human1
3052,2,conventions,5,human1
3052,2,organization,5,human1
3052,2,sentence_fluency,5,human1
3052,2,word_choice,5,human1
3053,2,content,4,human1
3053,2,conventions,4,human1
3053,2,organization,4,human1
3053,2,sentence_fluency,4,human1
3053,2,word_choice,4,human1
3054,2,content,2,human1
3054,2,conventions,3,human1
3054,2,organization,2,human1
3054,2,sentence_fluency,3,human1
3054,2,word_choice,3,human1
3055,2,content,2,human1
3055,2,conventions,2,human1
3055,2,organization,2,human1
3055,2,sentence_fluency,2,human1
3055,2,word_choice,2,human1
3056,2,content,3,human1
3056,2,conventions,2,human1
3056,2,organization,3,human1
3056,2,sentence_fluency,2,human1
3056,2,word_choice,2,human1
3057,2,content,2,human1
3057,2,conventions,2,human1
3057,2,organization,1,human1
3057,2,sentence_fluency,2,human1
3057,2,word_choice,2,human1
3058,2,content,3,human1
3058,2,conventions,2,human1
3058,2,organization,3,human1
3058,2,sentence_fluency,2,human1
3058,2,word_choice,3,human1
3059,2,content,4,human1
3059,2,conventions,4,human1
3059,2,organization,4,human1
3059,2,sentence_fluency,4,human1
3059,2,word_choice,4,human1
3060,2,content,3,human1
3060,2,conventions,3,human1
3060,2,organization,3,human1
3060,2,sentence_fluency,3,human1
3060,2,word_choice,3,human1
3061,2,content,2,human1
3061,2,conventions,2,human1
3061,2,organization,2,human1
3061,2,sentence_fluency,3,human1
3061,2,word_choice,2,human1
3062,2,content,4,human1
3062,2,conventions,4,human1
3062,2,organization,3,human1
3062,2,sentence_fluency,4,human1
3062,2,word_choice,3,human1
3063,2,content,5,human1
3063,2,conventions,4,human1
3063,2,organization,5,human1
3063,2,sentence_fluency,4,human1
3063,2,word_choice,4,human1
3064,2,content,3,human1
3064,2,conventions,3,human1
3064,2,organization,3,human1
3064,2,sentence_fluency,3,human1
3064,2,word_choice,3,human1
3065,2,content,4,human1
3065,2,conventions,4,human1
3065,2,organization,3,human1
3065,2,sentence_fluency,4,human1
3065,2,word_choice,4,human1
3066,2,content,1,human1
3066,2,conventions,1,human1
3066,2,organization,1,human1
3066,2,sentence_fluency,2,human1
3066,2,word_choice,1,human1
3067,2,content,4,human1
3067,2,conventions,3,human1
3067,2,organization,3,human1
3067,2,sentence_fluency,4,human1
3067,2,word_choice,3,human1
3068,2,content,2,human1
3068,2,conventions,1,human1
3068,2,organization,2,human1
3068,2,sentence_fluency,3,human1
3068,2,word_choice,2,human1
3069,2,content,2,human1
3069,2,conventions,2,human1
3069,2,organization,2,human1
3069,2,sentence_fluency,3,human1
3069,2,word_choice,2,human1
3070,2,content,3,human1
3070,2,conventions,2,human1
3070,2,organization,3,human1
3070,2,sentence_fluency,4,human1
3070,2,word_choice,3,human1
3071,2,content,4,human1
3071,2,conventions,3,human1
3071,2,organization,3,human1
3071,2,sentence_fluency,4,human1
3071,2,word_choice,3,human1
3072,2,content,3,human1
3072,2,conventions,3,human1
3072,2,organization,3,human1
3072,2,sentence_fluency,3,human1
3072,2,word_choice,3,human1
3073,2,content,3,human1
3073,2,conventions,3,human1
3073,2,organization,3,human1
3073,2,sentence_fluency,3,human1
3073,2,word_choice,3,human1
3074,2,content,4,human1
3074,2,conventions,4,human1
3074,2,organization,3,human1
3074,2,sentence_fluency,4,human1
3074,2,word_choice,4,human1
3075,2,content,4,human1
3075,2,conventions,3,human1
3075,2,organization,5,human1
3075,2,sentence_fluency,3,human1
3075,2,word_choice,3,human1
3076,2,content,3,human1
3076,2,conventions,2,human1
3076,2,organization,3,human1
3076,2,sentence_fluency,2,human1
3076,2,word_choice,2,human1
3077,2,content,5,human1
3077,2,conventions,3,human1
3077,2,organization,4,human1
3077,2,sentence_fluency,5,human1
3077,2,word_choice,4,human1
3078,2,content,1,human1
3078,2,conventions,1,human1
3078,2,organization,1,human1
3078,2,sentence_fluency,1,human1
3078,2,word_choice,1,human1
3079,2,content,3,human1
3079,2,conventions,3,human1
3079,2,organization,2,human1
3079,2,sentence_fluency,3,human1
3079,2,word_choice,3,human1
3080,2,content,4,human1
3080,2,conventions,4,human1
3080,2,organization,3,human1
3080,2,sentence_fluency,4,human1
3080,2,word_choice,4,human1
3081,2,content,3,human1
3081,2,conventions,3,human1
3081,2,organization,3,human1
3081,2,sentence_fluency,4,human1
3081,2,word_choice,3,human1
3082,2,content,3,human1
3082,2,conventions,3,human1
3082,2,organization,3,human1
3082,2,sentence_fluency,3,human1
3082,2,word_choice,3,human1
3083,2,content,2,human1
3083,2,conventions,2,human1
3083,2,organization,2,human1
3083,2,sentence_fluency,2,human1
3083,2,word_choice,2,human1
3084,2,content,3,human1
3084,2,conventions,4,human1
3084,2,organization,3,human1
3084,2,sentence_fluency,3,human1
3084,2,word_choice,3,human1
3085,2,content,2,human1
3085,2,conventions,3,human1
3085,2,organization,2,human1
3085,2,sentence_fluency,2,human1
3085,2,word_choice,2,human1
3086,2,content,3,human1
3086,2,conventions,2,human1
3086,2,organization,3,human1
3086,2,sentence_fluency,3,human1
3086,2,word_choice,2,human1
3087,2,content,2,human1
3087,2,conventions,3,human1
3087,2,organization,2,human1
3087,2,sentence_fluency,3,human1
3087,2,word_choice,2,human1
3088,2,content,4,human1
3088,2,conventions,2,human1
3088,2,organization,3,human1
3088,2,sentence_fluency,3,human1
3088,2,word_choice,2,human1
3089,2,content,4,human1
3089,2,conventions,4,human1
3089,2,organization,4,human1
3089,2,sentence_fluency,4,human1
3089,2,word_choice,4,human1
3090,2,content,2,human1
3090,2,conventions,3,human1
3090,2,organization,2,human1
3090,2,sentence_fluency,3,human1
3090,2,word_choice,2,human1
3091,2,content,2,human1
3091,2,conventions,2,human1
3091,2,organization,2,human1
3091,2,sentence_fluency,3,human1
3091,2,word_choice,2,human1
3092,2,content,3,human1
3092,2,conventions,2,human1
3092,2,organization,2,human1
3092,2,sentence_fluency,2,human1
3092,2,word_choice,2,human1
3093,2,content,3,human1
3093,2,conventions,4,human1
3093,2,organization,3,human1
3093,2,sentence_fluency,4,human1
3093,2,word_choice,3,human1
3094,2,content,5,human1
3094,2,conventions,3,human1
3094,2,organization,4,human1
3094,2,sentence_fluency,4,human1
3094,2,word_choice,4,human1
3095,2,content,3,human1
3095,2,conventions,1,human1
3095,2,organization,1,human1
3095,2,sentence_fluency,2,human1
3095,2,word_choice,1,human1
3096,2,content,1,human1
3096,2,conventions,1,human1
3096,2,organization,1,human1
3096,2,sentence_fluency,1,human1
3096,2,word_choice,1,human1
3097,2,content,2,human1
3097,2,conventions,2,human1
3097,2,organization,2,human1
3097,2,sentence_fluency,2,human1
3097,2,word_choice,2,human1
3098,2,content,3,human1
3098,2,conventions,3,human1
3098,2,organization,3,human1
3098,2,sentence_fluency,3,human1
3098,2,word_choice,2,human1
3099,2,content,3,human1
3099,2,conventions,3,human1
3099,2,organization,4,human1
3099,2,sentence_fluency,3,human1
3099,2,word_choice,3,human1
3100,2,content,2,human1
3100,2,conventions,2,human1
3100,2,organization,2,human1
3100,2,sentence_fluency,2,human1
3100,2,word_choice,2,human1
3101,2,content,3,human1
3101,2,conventions,3,human1
3101,2,organization,2,human1
3101,2,sentence_fluency,3,human1
3101,2,word_choice,2,human1
3102,2,content,5,human1
3102,2,conventions,5,human1
3102,2,organization,5,human1
3102,2,sentence_fluency,5,human1
3102,2,word_choice,5,human1
3103,2,content,3,human1
3103,2,conventions,3,human1
3103,2,organization,3,human1
3103,2,sentence_fluency,4,human1
3103,2,word_choice,4,human1
3104,2,content,6,human1
3104,2,conventions,5,human1
3104,2,organization,5,human1
3104,2,sentence_fluency,5,human1
3104,2,word_choice,5,human1
3105,2,content,4,human1
3105,2,conventions,4,human1
3105,2,organization,4,human1
3105,2,sentence_fluency,4,human1
3105,2,word_choice,4,human1
3106,2,content,5,human1
3106,2,conventions,5,human1
3106,2,organization,5,human1
3106,2,sentence_fluency,5,human1
3106,2,word_choice,5,human1
3107,2,content,5,human1
3107,2,conventions,4,human1
3107,2,organization,4,human1
3107,2,sentence_fluency,4,human1
3107,2,word_choice,4,human1
3108,2,content,4,human1
3108,2,conventions,4,human1
3108,2,organization,4,human1
3108,2,sentence_fluency,4,human1
3108,2,word_choice,4,human1
3109,2,content,2,human1
3109,2,conventions,2,human1
3109,2,organization,2,human1
3109,2,sentence_fluency,2,human1
3109,2,word_choice,2,human1
3110,2,content,2,human1
3110,2,conventions,2,human1
3110,2,organization,2,human1
3110,2,sentence_fluency,2,human1
3110,2,word_choice,2,human1
3111,2,content,2,human1
3111,2,conventions,2,human1
3111,2,organization,2,human1
3111,2,sentence_fluency,3,human1
3111,2,word_choice,2,human1
3112,2,content,4,human1
3112,2,conventions,4,human1
3112,2,organization,4,human1
3112,2,sentence_fluency,4,human1
3112,2,word_choice,4,human1
3113,2,content,3,human1
3113,2,conventions,4,human1
3113,2,organization,3,human1
3113,2,sentence_fluency,4,human1
3113,2,word_choice,4,human1
3114,2,content,4,human1
3114,2,conventions,4,human1
3114,2,organization,4,human1
3114,2,sentence_fluency,4,human1
3114,2,word_choice,3,human1
3115,2,content,4,human1
3115,2,conventions,3,human1
3115,2,organization,4,human1
3115,2,sentence_fluency,4,human1
3115,2,word_choice,3,human1
3116,2,content,3,human1
3116,2,conventions,4,human1
3116,2,organization,3,human1
3116,2,sentence_fluency,3,human1
3116,2,word_choice,3,human1
3117,2,content,2,human1
3117,2,conventions,2,human1
3117,2,organization,2,human1
3117,2,sentence_fluency,2,human1
3117,2,word_choice,2,human1
3118,2,content,1,human1
3118,2,conventions,1,human1
3118,2,organization,1,human1
3118,2,sentence_fluency,1,human1
3118,2,word_choice,1,human1
3119,2,content,4,human1
3119,2,conventions,5,human1
3119,2,organization,5,human1
3119,2,sentence_fluency,4,human1
3119,2,word_choice,5,human1
3120,2,content,3,human1
3120,2,conventions,4,human1
3120,2,organization,4,human1
3120,2,sentence_fluency,4,human1
3120,2,word_choice,4,human1
3121,2,content,5,human1
3121,2,conventions,4,human1
3121,2,organization,5,human1
3121,2,sentence_fluency,4,human1
3121,2,word_choice,4,human1
3122,2,content,3,human1
3122,2,conventions,3,human1
3122,2,organization,3,human1
3122,2,sentence_fluency,4,human1
3122,2,word_choice,4,human1
3123,2,content,3,human1
3123,2,conventions,4,human1
3123,2,organization,4,human1
3123,2,sentence_fluency,4,human1
3123,2,word_choice,3,human1
3124,2,content,5,human1
3124,2,conventions,5,human1
3124,2,organization,5,human1
3124,2,sentence_fluency,5,human1
3124,2,word_choice,4,human1
3125,2,content,5,human1
3125,2,conventions,3,human1
3125,2,organization,4,human1
3125,2,sentence_fluency,4,human1
3125,2,word_choice,3,human1
3126,2,content,4,human1
3126,2,conventions,3,human1
3126,2,organization,3,human1
3126,2,sentence_fluency,3,human1
3126,2,word_choice,3,human1
3127,2,content,4,human1
3127,2,conventions,4,human1
3127,2,organization,4,human1
3127,2,sentence_fluency,4,human1
3127,2,word_choice,4,human1
3128,2,content,4,human1
3128,2,conventions,3,human1
3128,2,organization,4,human1
3128,2,sentence_fluency,4,human1
3128,2,word_choice,5,human1
3129,2,content,3,human1
3129,2,conventions,4,human1
3129,2,organization,3,human1
3129,2,sentence_fluency,4,human1
3129,2,word_choice,5,human1
3130,2,content,4,human1
3130,2,conventions,2,human1
3130,2,organization,4,human1
3130,2,sentence_fluency,3,human1
3130,2,word_choice,3,human1
3131,2,content,4,human1
3131,2,conventions,4,human1
3131,2,organization,4,human1
3131,2,sentence_fluency,4,human1
3131,2,word_choice,4,human1
3132,2,content,2,human1
3132,2,conventions,2,human1
3132,2,organization,2,human1
3132,2,sentence_fluency,2,human1
3132,2,word_choice,2,human1
3133,2,content,4,human1
3133,2,conventions,3,human1
3133,2,organization,4,human1
3133,2,sentence_fluency,4,human1
3133,2,word_choice,3,human1
3134,2,content,3,human1
3134,2,conventions,3,human1
3134,2,organization,3,human1
3134,2,sentence_fluency,3,human1
3134,2,word_choice,3,human1
3135,2,content,2,human1
3135,2,conventions,2,human1
3135,2,organization,2,human1
3135,2,sentence_fluency,2,human1
3135,2,word_choice,2,human1
3136,2,content,3,human1
3136,2,conventions,3,human1
3136,2,organization,3,human1
3136,2,sentence_fluency,3,human1
3136,2,word_choice,3,human1
3137,2,content,3,human1
3137,2,conventions,3,human1
3137,2,organization,3,human1
3137,2,sentence_fluency,4,human1
3137,2,word_choice,4,human1
3138,2,content,5,human1
3138,2,conventions,5,human1
3138,2,organization,4,human1
3138,2,sentence_fluency,5,human1
3138,2,word_choice,4,human1
3139,2,content,2,human1
3139,2,conventions,2,human1
3139,2,organization,2,human1
3139,2,sentence_fluency,2,human1
3139,2,word_choice,2,human1
3140,2,content,3,human1
3140,2,conventions,3,human1
3140,2,organization,3,human1
3140,2,sentence_fluency,3,human1
3140,2,word_choice,3,human1
3141,2,content,4,human1
3141,2,conventions,3,human1
3141,2,organization,4,human1
3141,2,sentence_fluency,4,human1
3141,2,word_choice,3,human1
3142,2,content,3,human1
3142,2,conventions,4,human1
3142,2,organization,3,human1
3142,2,sentence_fluency,4,human1
3142,2,word_choice,3,human1
3143,2,content,3,human1
3143,2,conventions,2,human1
3143,2,organization,2,human1
3143,2,sentence_fluency,2,human1
3143,2,word_choice,2,human1
3144,2,content,3,human1
3144,2,conventions,3,human1
3144,2,organization,3,human1
3144,2,sentence_fluency,3,human1
3144,2,word_choice,3,human1
3145,2,content,3,human1
3145,2,conventions,5,human1
3145,2,organization,3,human1
3145,2,sentence_fluency,4,human1
3145,2,word_choice,3,human1
3146,2,content,3,human1
3146,2,conventions,3,human1
3146,2,organization,2,human1
3146,2,sentence_fluency,3,human1
3146,2,word_choice,2,human1
3147,2,content,2,human1
3147,2,conventions,1,human1
3147,2,organization,1,human1
3147,2,sentence_fluency,2,human1
3147,2,word_choice,1,human1
3148,2,content,2,human1
3148,2,conventions,3,human1
3148,2,organization,2,human1
3148,2,sentence_fluency,2,human1
3148,2,word_choice,2,human1
3149,2,content,2,human1
3149,2,conventions,2,human1
3149,2,organization,2,human1
3149,2,sentence_fluency,2,human1
3149,2,word_choice,2,human1
3150,2,content,3,human1
3150,2,conventions,3,human1
3150,2,organization,3,human1
3150,2,sentence_fluency,3,human1
3150,2,word_choice,3,human1
3151,2,content,4,human1
3151,2,conventions,4,human1
3151,2,organization,3,human1
3151,2,sentence_fluency,4,human1
3151,2,word_choice,4,human1
3152,2,content,3,human1
3152,2,conventions,3,human1
3152,2,organization,3,human1
3152,2,sentence_fluency,3,human1
3152,2,word_choice,3,human1
3153,2,content,3,human1
3153,2,conventions,3,human1
3153,2,organization,3,human1
3153,2,sentence_fluency,3,human1
3153,2,word_choice,3,human1
3154,2,content,2,human1
3154,2,conventions,3,human1
3154,2,organization,2,human1
3154,2,sentence_fluency,2,human1
3154,2,word_choice,2,human1
3155,2,content,2,human1
3155,2,conventions,2,human1
3155,2,organization,2,human1
3155,2,sentence_fluency,2,human1
3155,2,word_choice,2,human1
3156,2,content,2,human1
3156,2,conventions,2,human1
3156,2,organization,2,human1
3156,2,sentence_fluency,2,human1
3156,2,word_choice,2,human1
3157,2,content,3,human1
3157,2,conventions,3,human1
3157,2,organization,3,human1
3157,2,sentence_fluency,3,human1
3157,2,word_choice,3,human1
3158,2,content,3,human1
3158,2,conventions,2,human1
3158,2,organization,2,human1
3158,2,sentence_fluency,2,human1
3158,2,word_choice,2,human1
3159,2,content,3,human1
3159,2,conventions,1,human1
3159,2,organization,2,human1
3159,2,sentence_fluency,2,human1
3159,2,word_choice,1,human1
3160,2,content,2,human1
3160,2,conventions,5,human1
3160,2,organization,2,human1
3160,2,sentence_fluency,4,human1
3160,2,word_choice,3,human1
3161,2,content,4,human1
3161,2,conventions,2,human1
3161,2,organization,4,human1
3161,2,sentence_fluency,3,human1
3161,2,word_choice,4,human1
3162,2,content,4,human1
3162,2,conventions,5,human1
3162,2,organization,5,human1
3162,2,sentence_fluency,5,human1
3162,2,word_choice,4,human1
3163,2,content,5,human1
3163,2,conventions,6,human1
3163,2,organization,6,human1
3163,2,sentence_fluency,6,human1
3163,2,word_choice,5,human1
3164,2,content,3,human1
3164,2,conventions,2,human1
3164,2,organization,3,human1
3164,2,sentence_fluency,3,human1
3164,2,word_choice,2,human1
3165,2,content,4,human1
3165,2,conventions,4,human1
3165,2,organization,5,human1
3165,2,sentence_fluency,4,human1
3165,2,word_choice,4,human1
3166,2,content,5,human1
3166,2,conventions,4,human1
3166,2,organization,5,human1
3166,2,sentence_fluency,4,human1
3166,2,word_choice,5,human1
3167,2,content,4,human1
3167,2,conventions,4,human1
3167,2,organization,4,human1
3167,2,sentence_fluency,3,human1
3167,2,word_choice,3,human1
3168,2,content,5,human1
3168,2,conventions,5,human1
3168,2,organization,5,human1
3168,2,sentence_fluency,5,human1
3168,2,word_choice,5,human1
3169,2,content,4,human1
3169,2,conventions,4,human1
3169,2,organization,4,human1
3169,2,sentence_fluency,4,human1
3169,2,word_choice,4,human1
3170,2,content,4,human1
3170,2,conventions,2,human1
3170,2,organization,3,human1
3170,2,sentence_fluency,3,human1
3170,2,word_choice,2,human1
3171,2,content,5,human1
3171,2,conventions,5,human1
3171,2,organization,4,human1
3171,2,sentence_fluency,4,human1
