essay_id,essay_set,trait,score,rater
20777,8,voice,5,human1
20777,8,word_choice,4,human1
20778,8,content,4,human1
20778,8,conventions,4,human1
20778,8,organization,4,human1
20778,8,sentence_fluency,4,human1
20778,8,voice,4,human1
20778,8,word_choice,4,human1
20779,8,content,4,human1
20779,8,conventions,4,human1
20779,8,organization,4,human1
20779,8,sentence_fluency,4,human1
20779,8,voice,4,human1
20779,8,word_choice,4,human1
20781,8,content,4,human1
20781,8,conventions,3,human1
20781,8,organization,3,human1
20781,8,sentence_fluency,2,human1
20781,8,voice,4,human1
20781,8,word_choice,4,human1
20783,8,content,4,human1
20783,8,conventions,3,human1
20783,8,organization,4,human1
20783,8,sentence_fluency,4,human1
20783,8,voice,4,human1
20783,8,word_choice,4,human1
20784,8,content,4,human1
20784,8,conventions,3,human1
20784,8,organization,4,human1
20784,8,sentence_fluency,3,human1
20784,8,voice,4,human1
20784,8,word_choice,4,human1
20785,8,content,5,human1
20785,8,conventions,4,human1
20785,8,organization,4,human1
20785,8,sentence_fluency,5,human1
20785,8,voice,5,human1
20785,8,word_choice,4,human1
20787,8,content,4,human1
20787,8,conventions,4,human1
20787,8,organization,4,human1
20787,8,sentence_fluency,4,human1
20787,8,voice,4,human1
20787,8,word_choice,4,human1
20790,8,content,4,human1
20790,8,conventions,4,human1
20790,8,organization,4,human1
20790,8,sentence_fluency,4,human1
20790,8,voice,4,human1
20790,8,word_choice,4,human1
20791,8,content,4,human1
20791,8,conventions,4,human1
20791,8,organization,4,human1
20791,8,sentence_fluency,4,human1
20791,8,voice,4,human1
20791,8,word_choice,4,human1
20792,8,content,3,human1
20792,8,conventions,3,human1
20792,8,organization,3,human1
20792,8,sentence_fluency,3,human1
20792,8,voice,3,human1
20792,8,word_choice,3,human1
20793,8,content,4,human1
20793,8,conventions,4,human1
20793,8,organization,4,human1
20793,8,sentence_fluency,4,human1
20793,8,voice,5,human1
20793,8,word_choice,5,human1
20794,8,content,4,human1
20794,8,conventions,4,human1
20794,8,organization,4,human1
20794,8,sentence_fluency,4,human1
20794,8,voice,4,human1
20794,8,word_choice,4,human1
20795,8,content,4,human1
20795,8,conventions,3,human1
20795,8,organization,4,human1
20795,8,sentence_fluency,3,human1
20795,8,voice,4,human1
20795,8,word_choice,3,human1
20796,8,content,4,human1
20796,8,conventions,3,human1
20796,8,organization,4,human1
20796,8,sentence_fluency,4,human1
20796,8,voice,4,human1
20796,8,word_choice,4,human1
20797,8,content,3,human1
20797,8,conventions,3,human1
20797,8,organization,3,human1
20797,8,sentence_fluency,3,human1
20797,8,voice,3,human1
20797,8,word_choice,3,human1
20800,8,content,4,human1
20800,8,conventions,3,human1
20800,8,organization,4,human1
20800,8,sentence_fluency,4,human1
20800,8,voice,4,human1
20800,8,word_choice,4,human1
20802,8,content,3,human1
20802,8,conventions,3,human1
20802,8,organization,3,human1
20802,8,sentence_fluency,3,human1
20802,8,voice,3,human1
20802,8,word_choice,3,human1
20803,8,content,4,human1
20803,8,conventions,4,human1
20803,8,organization,4,human1
20803,8,sentence_fluency,4,human1
20803,8,voice,4,human1
20803,8,word_choice,4,human1
20804,8,content,4,human1
20804,8,conventions,4,human1
20804,8,organization,4,human1
20804,8,sentence_fluency,4,human1
20804,8,voice,5,human1
20804,8,word_choice,4,human1
20805,8,content,4,human1
20805,8,conventions,4,human1
20805,8,organization,4,human1
20805,8,sentence_fluency,4,human1
20805,8,voice,4,human1
20805,8,word_choice,4,human1
20806,8,content,3,human1
20806,8,conventions,3,human1
20806,8,organization,4,human1
20806,8,sentence_fluency,4,human1
20806,8,voice,4,human1
20806,8,word_choice,4,human1
20807,8,content,4,human1
20807,8,conventions,3,human1
20807,8,organization,4,human1
20807,8,sentence_fluency,4,human1
20807,8,voice,4,human1
20807,8,word_choice,4,human1
20808,8,content,3,human1
20808,8,conventions,3,human1
20808,8,organization,3,human1
20808,8,sentence_fluency,3,human1
20808,8,voice,4,human1
20808,8,word_choice,4,human1
20809,8,content,4,human1
20809,8,conventions,4,human1
20809,8,organization,4,human1
20809,8,sentence_fluency,4,human1
20809,8,voice,5,human1
20809,8,word_choice,4,human1
20812,8,content,4,human1
20812,8,conventions,4,human1
20812,8,organization,4,human1
20812,8,sentence_fluency,4,human1
20812,8,voice,4,human1
20812,8,word_choice,4,human1
20813,8,content,4,human1
20813,8,conventions,3,human1
20813,8,organization,4,human1
20813,8,sentence_fluency,4,human1
20813,8,voice,4,human1
20813,8,word_choice,4,human1
20814,8,content,4,human1
20814,8,conventions,3,human1
20814,8,organization,4,human1
20814,8,sentence_fluency,3,human1
20814,8,voice,4,human1
20814,8,word_choice,3,human1
20815,8,content,3,human1
20815,8,conventions,3,human1
20815,8,organization,3,human1
20815,8,sentence_fluency,3,human1
20815,8,voice,4,human1
20815,8,word_choice,3,human1
20817,8,content,2,human1
20817,8,conventions,3,human1
20817,8,organization,2,human1
20817,8,sentence_fluency,3,human1
20817,8,voice,2,human1
20817,8,word_choice,3,human1
20818,8,content,3,human1
20818,8,conventions,3,human1
20818,8,organization,4,human1
20818,8,sentence_fluency,3,human1
20818,8,voice,3,human1
20818,8,word_choice,3,human1
20819,8,content,3,human1
20819,8,conventions,3,human1
20819,8,organization,3,human1
20819,8,sentence_fluency,3,human1
20819,8,voice,3,human1
20819,8,word_choice,3,human1
20821,8,content,6,human1
20821,8,conventions,6,human1
20821,8,organization,6,human1
20821,8,sentence_fluency,6,human1
20821,8,voice,6,human1
20821,8,word_choice,5,human1
20822,8,content,5,human1
20822,8,conventions,5,human1
20822,8,organization,5,human1
20822,8,sentence_fluency,5,human1
20822,8,voice,5,human1
20822,8,word_choice,5,human1
20823,8,content,5,human1
20823,8,conventions,4,human1
20823,8,organization,4,human1
20823,8,sentence_fluency,4,human1
20823,8,voice,5,human1
20823,8,word_choice,5,human1
20824,8,content,4,human1
20824,8,conventions,4,human1
20824,8,organization,4,human1
20824,8,sentence_fluency,4,human1
20824,8,voice,4,human1
20824,8,word_choice,4,human1
20825,8,content,3,human1
20825,8,conventions,3,human1
20825,8,organization,3,human1
20825,8,sentence_fluency,3,human1
20825,8,voice,4,human1
20825,8,word_choice,4,human1
20826,8,content,6,human1
20826,8,conventions,6,human1
20826,8,organization,6,human1
20826,8,sentence_fluency,6,human1
20826,8,voice,6,human1
20826,8,word_choice,6,human1
20827,8,content,4,human1
20827,8,conventions,5,human1
20827,8,organization,5,human1
20827,8,sentence_fluency,5,human1
20827,8,voice,5,human1
20827,8,word_choice,5,human1
20828,8,content,3,human1
20828,8,conventions,2,human1
20828,8,organization,3,human1
20828,8,sentence_fluency,3,human1
20828,8,voice,3,human1
20828,8,word_choice,3,human1
20829,8,content,5,human1
20829,8,conventions,5,human1
20829,8,organization,5,human1
20829,8,sentence_fluency,5,human1
20829,8,voice,5,human1
20829,8,word_choice,5,human1
20830,8,content,3,human1
20830,8,conventions,3,human1
20830,8,organization,4,human1
20830,8,sentence_fluency,4,human1
20830,8,voice,4,human1
20830,8,word_choice,3,human1
20831,8,content,3,human1
20831,8,conventions,3,human1
20831,8,organization,2,human1
20831,8,sentence_fluency,3,human1
20831,8,voice,3,human1
20831,8,word_choice,3,human1
20832,8,content,4,human1
20832,8,conventions,4,human1
20832,8,organization,4,human1
20832,8,sentence_fluency,4,human1
20832,8,voice,4,human1
20832,8,word_choice,4,human1
20833,8,content,4,human1
20833,8,conventions,4,human1
20833,8,organization,4,human1
20833,8,sentence_fluency,4,human1
20833,8,voice,4,human1
20833,8,word_choice,4,human1
20835,8,content,4,human1
20835,8,conventions,4,human1
20835,8,organization,4,human1
20835,8,sentence_fluency,4,human1
20835,8,voice,4,human1
20835,8,word_choice,4,human1
20836,8,content,4,human1
20836,8,conventions,4,human1
20836,8,organization,4,human1
20836,8,sentence_fluency,4,human1
20836,8,voice,4,human1
20836,8,word_choice,4,human1
20838,8,content,3,human1
20838,8,conventions,3,human1
20838,8,organization,3,human1
20838,8,sentence_fluency,3,human1
20838,8,voice,3,human1
20838,8,word_choice,3,human1
20839,8,content,3,human1
20839,8,conventions,3,human1
20839,8,organization,2,human1
20839,8,sentence_fluency,2,human1
20839,8,voice,3,human1
20839,8,word_choice,3,human1
20840,8,content,3,human1
20840,8,conventions,3,human1
20840,8,organization,4,human1
20840,8,sentence_fluency,4,human1
20840,8,voice,4,human1
20840,8,word_choice,4,human1
20841,8,content,4,human1
20841,8,conventions,3,human1
20841,8,organization,4,human1
20841,8,sentence_fluency,3,human1
20841,8,voice,4,human1
20841,8,word_choice,4,human1
20842,8,content,4,human1
20842,8,conventions,4,human1
20842,8,organization,4,human1
20842,8,sentence_fluency,5,human1
20842,8,voice,4,human1
20842,8,word_choice,5,human1
20844,8,content,3,human1
20844,8,conventions,3,human1
20844,8,organization,3,human1
20844,8,sentence_fluency,3,human1
20844,8,voice,4,human1
20844,8,word_choice,4,human1
20846,8,content,4,human1
20846,8,conventions,4,human1
20846,8,organization,4,human1
20846,8,sentence_fluency,4,human1
20846,8,voice,4,human1
20846,8,word_choice,4,human1
20847,8,content,3,human1
20847,8,conventions,3,human1
20847,8,organization,3,human1
20847,8,sentence_fluency,3,human1
20847,8,voice,4,human1
20847,8,word_choice,3,human1
20848,8,content,3,human1
20848,8,conventions,3,human1
20848,8,organization,3,human1
20848,8,sentence_fluency,3,human1
20848,8,voice,3,human1
20848,8,word_choice,3,human1
20849,8,content,4,human1
20849,8,conventions,4,human1
20849,8,organization,4,human1
20849,8,sentence_fluency,5,human1
20849,8,voice,4,human1
20849,8,word_choice,4,human1
20850,8,content,3,human1
20850,8,conventions,3,human1
20850,8,organization,3,human1
20850,8,sentence_fluency,4,human1
20850,8,voice,4,human1
20850,8,word_choice,3,human1
20851,8,content,3,human1
20851,8,conventions,3,human1
20851,8,organization,3,human1
20851,8,sentence_fluency,3,human1
20851,8,voice,4,human1
20851,8,word_choice,4,human1
20852,8,content,4,human1
20852,8,conventions,4,human1
20852,8,organization,4,human1
20852,8,sentence_fluency,4,human1
20852,8,voice,4,human1
20852,8,word_choice,4,human1
20853,8,content,3,human1
20853,8,conventions,3,human1
20853,8,organization,3,human1
20853,8,sentence_fluency,3,human1
20853,8,voice,4,human1
20853,8,word_choice,3,human1
20856,8,content,4,human1
20856,8,conventions,4,human1
20856,8,organization,4,human1
20856,8,sentence_fluency,4,human1
20856,8,voice,4,human1
20856,8,word_choice,4,human1
20857,8,content,4,human1
20857,8,conventions,3,human1
20857,8,organization,4,human1
20857,8,sentence_fluency,4,human1
20857,8,voice,4,human1
20857,8,word_choice,4,human1
20859,8,content,4,human1
20859,8,conventions,4,human1
20859,8,organization,4,human1
20859,8,sentence_fluency,4,human1
20859,8,voice,4,human1
20859,8,word_choice,4,human1
20860,8,content,4,human1
20860,8,conventions,4,human1
20860,8,organization,4,human1
20860,8,sentence_fluency,4,human1
20860,8,voice,4,human1
20860,8,word_choice,4,human1
20861,8,content,3,human1
20861,8,conventions,4,human1
20861,8,organization,4,human1
20861,8,sentence_fluency,4,human1
20861,8,voice,4,human1
20861,8,word_choice,4,human1
20862,8,content,4,human1
20862,8,conventions,4,human1
20862,8,organization,4,human1
20862,8,sentence_fluency,4,human1
20862,8,voice,4,human1
20862,8,word_choice,4,human1
20863,8,content,3,human1
20863,8,conventions,3,human1
20863,8,organization,4,human1
20863,8,sentence_fluency,4,human1
20863,8,voice,3,human1
20863,8,word_choice,4,human1
20865,8,content,4,human1
20865,8,conventions,4,human1
20865,8,organization,4,human1
20865,8,sentence_fluency,4,human1
20865,8,voice,4,human1
20865,8,word_choice,4,human1
20866,8,content,4,human1
20866,8,conventions,4,human1
20866,8,organization,4,human1
20866,8,sentence_fluency,4,human1
20866,8,voice,4,human1
20866,8,word_choice,4,human1
20869,8,content,4,human1
20869,8,conventions,4,human1
20869,8,organization,4,human1
20869,8,sentence_fluency,4,human1
20869,8,voice,4,human1
20869,8,word_choice,4,human1
20870,8,content,3,human1
20870,8,conventions,3,human1
20870,8,organization,4,human1
20870,8,sentence_fluency,3,human1
20870,8,voice,4,human1
20870,8,word_choice,3,human1
20871,8,content,2,human1
20871,8,conventions,2,human1
20871,8,organization,2,human1
20871,8,sentence_fluency,2,human1
20871,8,voice,2,human1
20871,8,word_choice,2,human1
20872,8,content,4,human1
20872,8,conventions,4,human1
20872,8,organization,4,human1
20872,8,sentence_fluency,4,human1
20872,8,voice,4,human1
20872,8,word_choice,4,human1
20874,8,content,3,human1
20874,8,conventions,3,human1
20874,8,organization,3,human1
20874,8,sentence_fluency,3,human1
20874,8,voice,3,human1
20874,8,word_choice,3,human1
20876,8,content,3,human1
20876,8,conventions,4,human1
20876,8,organization,3,human1
20876,8,sentence_fluency,3,human1
20876,8,voice,4,human1
20876,8,word_choice,4,human1
20877,8,content,4,human1
20877,8,conventions,4,human1
20877,8,organization,4,human1
20877,8,sentence_fluency,4,human1
20877,8,voice,4,human1
20877,8,word_choice,4,human1
20878,8,content,4,human1
20878,8,conventions,3,human1
20878,8,organization,4,human1
20878,8,sentence_fluency,3,human1
20878,8,voice,4,human1
20878,8,word_choice,4,human1
20879,8,content,4,human1
20879,8,conventions,4,human1
20879,8,organization,4,human1
20879,8,sentence_fluency,4,human1
20879,8,voice,4,human1
20879,8,word_choice,4,human1
20881,8,content,4,human1
20881,8,conventions,3,human1
20881,8,organization,3,human1
20881,8,sentence_fluency,3,human1
20881,8,voice,4,human1
20881,8,word_choice,3,human1
20882,8,content,4,human1
20882,8,conventions,3,human1
20882,8,organization,4,human1
20882,8,sentence_fluency,4,human1
20882,8,voice,4,human1
20882,8,word_choice,4,human1
20883,8,content,4,human1
20883,8,conventions,4,human1
20883,8,organization,4,human1
20883,8,sentence_fluency,4,human1
20883,8,voice,4,human1
20883,8,word_choice,4,human1
20884,8,content,4,human1
20884,8,conventions,4,human1
20884,8,organization,4,human1
20884,8,sentence_fluency,4,human1
20884,8,voice,4,human1
20884,8,word_choice,4,human1
20885,8,content,3,human1
20885,8,conventions,3,human1
20885,8,organization,3,human1
20885,8,sentence_fluency,3,human1
20885,8,voice,4,human1
20885,8,word_choice,3,human1
20887,8,content,3,human1
20887,8,conventions,3,human1
20887,8,organization,3,human1
20887,8,sentence_fluency,3,human1
20887,8,voice,4,human1
20887,8,word_choice,3,human1
20888,8,content,4,human1
20888,8,conventions,4,human1
20888,8,organization,3,human1
20888,8,sentence_fluency,4,human1
20888,8,voice,4,human1
20888,8,word_choice,3,human1
20889,8,content,4,human1
20889,8,conventions,4,human1
20889,8,organization,4,human1
20889,8,sentence_fluency,4,human1
20889,8,voice,4,human1
20889,8,word_choice,4,human1
20892,8,content,4,human1
20892,8,conventions,3,human1
20892,8,organization,4,human1
20892,8,sentence_fluency,4,human1
20892,8,voice,4,human1
20892,8,word_choice,4,human1
20893,8,content,3,human1
20893,8,conventions,3,human1
20893,8,organization,4,human1
20893,8,sentence_fluency,4,human1
20893,8,voice,3,human1
20893,8,word_choice,4,human1
20894,8,content,4,human1
20894,8,conventions,3,human1
20894,8,organization,4,human1
20894,8,sentence_fluency,4,human1
20894,8,voice,4,human1
20894,8,word_choice,3,human1
20895,8,content,4,human1
20895,8,conventions,4,human1
20895,8,organization,4,human1
20895,8,sentence_fluency,4,human1
20895,8,voice,4,human1
20895,8,word_choice,4,human1
20896,8,content,3,human1
20896,8,conventions,3,human1
20896,8,organization,3,human1
20896,8,sentence_fluency,3,human1
20896,8,voice,4,human1
20896,8,word_choice,3,human1
20897,8,content,3,human1
20897,8,conventions,4,human1
20897,8,organization,3,human1
20897,8,sentence_fluency,3,human1
20897,8,voice,4,human1
20897,8,word_choice,4,human1
20898,8,content,5,human1
20898,8,conventions,4,human1
20898,8,organization,5,human1
20898,8,sentence_fluency,5,human1
20898,8,voice,5,human1
20898,8,word_choice,5,human1
20899,8,content,4,human1
20899,8,conventions,3,human1
20899,8,organization,3,human1
20899,8,sentence_fluency,4,human1
20899,8,voice,4,human1
20899,8,word_choice,4,human1
20900,8,content,4,human1
20900,8,conventions,4,human1
20900,8,organization,5,human1
20900,8,sentence_fluency,5,human1
20900,8,voice,5,human1
20900,8,word_choice,5,human1
20901,8,content,4,human1
20901,8,conventions,4,human1
20901,8,organization,4,human1
20901,8,sentence_fluency,4,human1
20901,8,voice,4,human1
20901,8,word_choice,4,human1
20902,8,content,4,human1
20902,8,conventions,4,human1
20902,8,organization,4,human1
20902,8,sentence_fluency,4,human1
20902,8,voice,4,human1
20902,8,word_choice,4,human1
20904,8,content,3,human1
20904,8,conventions,3,human1
20904,8,organization,3,human1
20904,8,sentence_fluency,3,human1
20904,8,voice,3,human1
20904,8,word_choice,4,human1
20905,8,content,3,human1
20905,8,conventions,3,human1
20905,8,organization,3,human1
20905,8,sentence_fluency,3,human1
20905,8,voice,3,human1
20905,8,word_choice,3,human1
20906,8,content,5,human1
20906,8,conventions,5,human1
20906,8,organization,4,human1
20906,8,sentence_fluency,5,human1
20906,8,voice,4,human1
20906,8,word_choice,5,human1
20907,8,content,4,human1
20907,8,conventions,3,human1
20907,8,organization,4,human1
20907,8,sentence_fluency,4,human1
20907,8,voice,4,human1
20907,8,word_choice,4,human1
20908,8,content,4,human1
20908,8,conventions,3,human1
20908,8,organization,4,human1
20908,8,sentence_fluency,4,human1
20908,8,voice,4,human1
20908,8,word_choice,4,human1
20909,8,content,4,human1
20909,8,conventions,3,human1
20909,8,organization,4,human1
20909,8,sentence_fluency,3,human1
20909,8,voice,4,human1
20909,8,word_choice,4,human1
20910,8,content,3,human1
20910,8,conventions,3,human1
20910,8,organization,3,human1
20910,8,sentence_fluency,3,human1
20910,8,voice,3,human1
20910,8,word_choice,3,human1
20911,8,content,4,human1
20911,8,conventions,4,human1
20911,8,organization,4,human1
20911,8,sentence_fluency,4,human1
20911,8,voice,4,human1
20911,8,word_choice,4,human1
20913,8,content,3,human1
20913,8,conventions,3,human1
20913,8,organization,3,human1
20913,8,sentence_fluency,3,human1
20913,8,voice,4,human1
20913,8,word_choice,3,human1
20914,8,content,4,human1
20914,8,conventions,4,human1
20914,8,organization,4,human1
20914,8,sentence_fluency,4,human1
20914,8,voice,4,human1
20914,8,word_choice,4,human1
20915,8,content,4,human1
20915,8,conventions,3,human1
20915,8,organization,4,human1
20915,8,sentence_fluency,4,human1
20915,8,voice,4,human1
20915,8,word_choice,4,human1
20916,8,content,4,human1
20916,8,conventions,4,human1
20916,8,organization,4,human1
20916,8,sentence_fluency,4,human1
20916,8,voice,5,human1
20916,8,word_choice,4,human1
20917,8,content,3,human1
20917,8,conventions,4,human1
20917,8,organization,3,human1
20917,8,sentence_fluency,4,human1
20917,8,voice,3,human1
20917,8,word_choice,4,human1
20918,8,content,3,human1
20918,8,conventions,3,human1
20918,8,organization,3,human1
20918,8,sentence_fluency,2,human1
20918,8,voice,3,human1
20918,8,word_choice,3,human1
20919,8,content,3,human1
20919,8,conventions,3,human1
20919,8,organization,3,human1
20919,8,sentence_fluency,3,human1
20919,8,voice,3,human1
20919,8,word_choice,3,human1
20920,8,content,4,human1
20920,8,conventions,3,human1
20920,8,organization,3,human1
20920,8,sentence_fluency,4,human1
20920,8,voice,4,human1
20920,8,word_choice,3,human1
20921,8,content,4,human1
