essay_id,essay_set,trait,score,rater
6003,3,narrativity,3,human1
6003,3,prompt_adherence,3,human1
6004,3,content,0,human1
6004,3,language,0,human1
6004,3,narrativity,0,human1
6004,3,prompt_adherence,0,human1
6005,3,content,1,human1
6005,3,language,1,human1
6005,3,narrativity,1,human1
6005,3,prompt_adherence,1,human1
6006,3,content,1,human1
6006,3,language,2,human1
6006,3,narrativity,2,human1
6006,3,prompt_adherence,2,human1
6007,3,content,2,human1
6007,3,language,2,human1
6007,3,narrativity,3,human1
6007,3,prompt_adherence,3,human1
6008,3,content,1,human1
6008,3,language,1,human1
6008,3,narrativity,1,human1
6008,3,prompt_adherence,1,human1
6010,3,content,2,human1
6010,3,language,2,human1
6010,3,narrativity,2,human1
6010,3,prompt_adherence,2,human1
6011,3,content,0,human1
6011,3,language,0,human1
6011,3,narrativity,0,human1
6011,3,prompt_adherence,0,human1
6012,3,content,0,human1
6012,3,language,0,human1
6012,3,narrativity,0,human1
6012,3,prompt_adherence,0,human1
6013,3,content,1,human1
6013,3,language,1,human1
6013,3,narrativity,1,human1
6013,3,prompt_adherence,1,human1
6014,3,content,3,human1
6014,3,language,3,human1
6014,3,narrativity,3,human1
6014,3,prompt_adherence,3,human1
6015,3,content,2,human1
6015,3,language,2,human1
6015,3,narrativity,3,human1
6015,3,prompt_adherence,3,human1
6016,3,content,2,human1
6016,3,language,2,human1
6016,3,narrativity,2,human1
6016,3,prompt_adherence,2,human1
6017,3,content,1,human1
6017,3,language,2,human1
6017,3,narrativity,2,human1
6017,3,prompt_adherence,1,human1
6018,3,content,0,human1
6018,3,language,0,human1
6018,3,narrativity,0,human1
6018,3,prompt_adherence,0,human1
6019,3,content,1,human1
6019,3,language,1,human1
6019,3,narrativity,2,human1
6019,3,prompt_adherence,1,human1
6020,3,content,1,human1
6020,3,language,1,human1
6020,3,narrativity,2,human1
6020,3,prompt_adherence,1,human1
6021,3,content,2,human1
6021,3,language,2,human1
6021,3,narrativity,2,human1
6021,3,prompt_adherence,2,human1
6022,3,content,1,human1
6022,3,language,1,human1
6022,3,narrativity,1,human1
6022,3,prompt_adherence,2,human1
6023,3,content,3,human1
6023,3,language,2,human1
6023,3,narrativity,3,human1
6023,3,prompt_adherence,3,human1
6024,3,content,1,human1
6024,3,language,1,human1
6024,3,narrativity,2,human1
6024,3,prompt_adherence,1,human1
6025,3,content,1,human1
6025,3,language,1,human1
6025,3,narrativity,1,human1
6025,3,prompt_adherence,1,human1
6026,3,content,3,human1
6026,3,language,3,human1
6026,3,narrativity,3,human1
6026,3,prompt_adherence,3,human1
6027,3,content,2,human1
6027,3,language,2,human1
6027,3,narrativity,3,human1
6027,3,prompt_adherence,3,human1
6028,3,content,0,human1
6028,3,language,1,human1
6028,3,narrativity,1,human1
6028,3,prompt_adherence,1,human1
6029,3,content,1,human1
6029,3,language,1,human1
6029,3,narrativity,1,human1
6029,3,prompt_adherence,1,human1
6030,3,content,2,human1
6030,3,language,3,human1
6030,3,narrativity,3,human1
6030,3,prompt_adherence,3,human1
6031,3,content,2,human1
6031,3,language,1,human1
6031,3,narrativity,2,human1
6031,3,prompt_adherence,2,human1
6032,3,content,2,human1
6032,3,language,2,human1
6032,3,narrativity,2,human1
6032,3,prompt_adherence,2,human1
6033,3,content,2,human1
6033,3,language,2,human1
6033,3,narrativity,2,human1
6033,3,prompt_adherence,2,human1
6034,3,content,2,human1
6034,3,language,2,human1
6034,3,narrativity,2,human1
6034,3,prompt_adherence,2,human1
6035,3,content,1,human1
6035,3,language,1,human1
6035,3,narrativity,1,human1
6035,3,prompt_adherence,1,human1
6036,3,content,1,human1
6036,3,language,1,human1
6036,3,narrativity,2,human1
6036,3,prompt_adherence,2,human1
6037,3,content,2,human1
6037,3,language,1,human1
6037,3,narrativity,1,human1
6037,3,prompt_adherence,2,human1
6038,3,content,1,human1
6038,3,language,1,human1
6038,3,narrativity,1,human1
6038,3,prompt_adherence,1,human1
6039,3,content,1,human1
6039,3,language,1,human1
6039,3,narrativity,1,human1
6039,3,prompt_adherence,1,human1
6040,3,content,1,human1
6040,3,language,0,human1
6040,3,narrativity,0,human1
6040,3,prompt_adherence,1,human1
6041,3,content,0,human1
6041,3,language,0,human1
6041,3,narrativity,0,human1
6041,3,prompt_adherence,0,human1
6042,3,content,2,human1
6042,3,language,3,human1
6042,3,narrativity,2,human1
6042,3,prompt_adherence,2,human1
6043,3,content,2,human1
6043,3,language,1,human1
6043,3,narrativity,1,human1
6043,3,prompt_adherence,2,human1
6044,3,content,1,human1
6044,3,language,0,human1
6044,3,narrativity,0,human1
6044,3,prompt_adherence,0,human1
6045,3,content,2,human1
6045,3,language,1,human1
6045,3,narrativity,2,human1
6045,3,prompt_adherence,2,human1
6046,3,content,2,human1
6046,3,language,2,human1
6046,3,narrativity,2,human1
6046,3,prompt_adherence,2,human1
6047,3,content,1,human1
6047,3,language,2,human1
6047,3,narrativity,1,human1
6047,3,prompt_adherence,2,human1
6048,3,content,1,human1
6048,3,language,1,human1
6048,3,narrativity,1,human1
6048,3,prompt_adherence,1,human1
6049,3,content,1,human1
6049,3,language,2,human1
6049,3,narrativity,1,human1
6049,3,prompt_adherence,2,human1
6050,3,content,3,human1
6050,3,language,2,human1
6050,3,narrativity,3,human1
6050,3,prompt_adherence,3,human1
6051,3,content,1,human1
6051,3,language,1,human1
6051,3,narrativity,2,human1
6051,3,prompt_adherence,2,human1
6052,3,content,1,human1
6052,3,language,1,human1
6052,3,narrativity,1,human1
6052,3,prompt_adherence,1,human1
6053,3,content,1,human1
6053,3,language,0,human1
6053,3,narrativity,0,human1
6053,3,prompt_adherence,0,human1
6054,3,content,2,human1
6054,3,language,1,human1
6054,3,narrativity,2,human1
6054,3,prompt_adherence,2,human1
6055,3,content,2,human1
6055,3,language,2,human1
6055,3,narrativity,2,human1
6055,3,prompt_adherence,2,human1
6056,3,content,1,human1
6056,3,language,1,human1
6056,3,narrativity,1,human1
6056,3,prompt_adherence,2,human1
6057,3,content,2,human1
6057,3,language,2,human1
6057,3,narrativity,2,human1
6057,3,prompt_adherence,2,human1
6058,3,content,1,human1
6058,3,language,1,human1
6058,3,narrativity,1,human1
6058,3,prompt_adherence,1,human1
6059,3,content,1,human1
6059,3,language,1,human1
6059,3,narrativity,1,human1
6059,3,prompt_adherence,1,human1
6060,3,content,0,human1
6060,3,language,0,human1
6060,3,narrativity,0,human1
6060,3,prompt_adherence,0,human1
6061,3,content,2,human1
6061,3,language,2,human1
6061,3,narrativity,2,human1
6061,3,prompt_adherence,2,human1
6062,3,content,2,human1
6062,3,language,1,human1
6062,3,narrativity,1,human1
6062,3,prompt_adherence,2,human1
6063,3,content,2,human1
6063,3,language,1,human1
6063,3,narrativity,1,human1
6063,3,prompt_adherence,1,human1
6064,3,content,1,human1
6064,3,language,1,human1
6064,3,narrativity,1,human1
6064,3,prompt_adherence,1,human1
6065,3,content,2,human1
6065,3,language,2,human1
6065,3,narrativity,2,human1
6065,3,prompt_adherence,3,human1
6066,3,content,1,human1
6066,3,language,1,human1
6066,3,narrativity,0,human1
6066,3,prompt_adherence,0,human1
6067,3,content,1,human1
6067,3,language,1,human1
6067,3,narrativity,1,human1
6067,3,prompt_adherence,1,human1
6068,3,content,2,human1
6068,3,language,2,human1
6068,3,narrativity,1,human1
6068,3,prompt_adherence,2,human1
6069,3,content,2,human1
6069,3,language,2,human1
6069,3,narrativity,2,human1
6069,3,prompt_adherence,2,human1
6070,3,content,1,human1
6070,3,language,1,human1
6070,3,narrativity,2,human1
6070,3,prompt_adherence,1,human1
6071,3,content,3,human1
6071,3,language,3,human1
6071,3,narrativity,3,human1
6071,3,prompt_adherence,3,human1
6072,3,content,3,human1
6072,3,language,2,human1
6072,3,narrativity,2,human1
6072,3,prompt_adherence,3,human1
6073,3,content,2,human1
6073,3,language,2,human1
6073,3,narrativity,2,human1
6073,3,prompt_adherence,1,human1
6074,3,content,1,human1
6074,3,language,2,human1
6074,3,narrativity,2,human1
6074,3,prompt_adherence,1,human1
6075,3,content,3,human1
6075,3,language,2,human1
6075,3,narrativity,3,human1
6075,3,prompt_adherence,3,human1
6076,3,content,2,human1
6076,3,language,2,human1
6076,3,narrativity,2,human1
6076,3,prompt_adherence,2,human1
6077,3,content,1,human1
6077,3,language,1,human1
6077,3,narrativity,1,human1
6077,3,prompt_adherence,1,human1
6078,3,content,1,human1
6078,3,language,1,human1
6078,3,narrativity,1,human1
6078,3,prompt_adherence,1,human1
6079,3,content,2,human1
6079,3,language,2,human1
6079,3,narrativity,2,human1
6079,3,prompt_adherence,2,human1
6080,3,content,2,human1
6080,3,language,2,human1
6080,3,narrativity,3,human1
6080,3,prompt_adherence,3,human1
6081,3,content,1,human1
6081,3,language,1,human1
6081,3,narrativity,1,human1
6081,3,prompt_adherence,1,human1
6082,3,content,1,human1
6082,3,language,1,human1
6082,3,narrativity,0,human1
6082,3,prompt_adherence,0,human1
6083,3,content,0,human1
6083,3,language,0,human1
6083,3,narrativity,0,human1
6083,3,prompt_adherence,0,human1
6084,3,content,2,human1
6084,3,language,2,human1
6084,3,narrativity,2,human1
6084,3,prompt_adherence,3,human1
6085,3,content,3,human1
6085,3,language,2,human1
6085,3,narrativity,3,human1
6085,3,prompt_adherence,3,human1
6086,3,content,1,human1
6086,3,language,1,human1
6086,3,narrativity,1,human1
6086,3,prompt_adherence,1,human1
6087,3,content,1,human1
6087,3,language,1,human1
6087,3,narrativity,1,human1
6087,3,prompt_adherence,1,human1
6088,3,content,3,human1
6088,3,language,2,human1
6088,3,narrativity,2,human1
6088,3,prompt_adherence,2,human1
6089,3,content,2,human1
6089,3,language,2,human1
6089,3,narrativity,2,human1
6089,3,prompt_adherence,2,human1
6090,3,content,2,human1
6090,3,language,2,human1
6090,3,narrativity,1,human1
6090,3,prompt_adherence,2,human1
6091,3,content,2,human1
6091,3,language,2,human1
6091,3,narrativity,2,human1
6091,3,prompt_adherence,2,human1
6092,3,content,0,human1
6092,3,language,0,human1
6092,3,narrativity,0,human1
6092,3,prompt_adherence,1,human1
6093,3,content,0,human1
6093,3,language,0,human1
6093,3,narrativity,0,human1
6093,3,prompt_adherence,0,human1
6094,3,content,2,human1
6094,3,language,2,human1
6094,3,narrativity,2,human1
6094,3,prompt_adherence,2,human1
6095,3,content,3,human1
6095,3,language,3,human1
6095,3,narrativity,3,human1
6095,3,prompt_adherence,3,human1
6096,3,content,1,human1
6096,3,language,1,human1
6096,3,narrativity,1,human1
6096,3,prompt_adherence,1,human1
6097,3,content,1,human1
6097,3,language,0,human1
6097,3,narrativity,1,human1
6097,3,prompt_adherence,1,human1
6098,3,content,2,human1
6098,3,language,2,human1
6098,3,narrativity,2,human1
6098,3,prompt_adherence,2,human1
6099,3,content,0,human1
6099,3,language,0,human1
6099,3,narrativity,0,human1
6099,3,prompt_adherence,0,human1
6100,3,content,2,human1
6100,3,language,1,human1
6100,3,narrativity,1,human1
6100,3,prompt_adherence,2,human1
6101,3,content,1,human1
6101,3,language,1,human1
6101,3,narrativity,1,human1
6101,3,prompt_adherence,1,human1
6102,3,content,2,human1
6102,3,language,1,human1
6102,3,narrativity,2,human1
6102,3,prompt_adherence,2,human1
6103,3,content,3,human1
6103,3,language,2,human1
6103,3,narrativity,3,human1
6103,3,prompt_adherence,3,human1
6104,3,content,0,human1
6104,3,language,0,human1
6104,3,narrativity,0,human1
6104,3,prompt_adherence,0,human1
6105,3,content,2,human1
6105,3,language,2,human1
6105,3,narrativity,2,human1
6105,3,prompt_adherence,2,human1
6106,3,content,2,human1
6106,3,language,1,human1
6106,3,narrativity,1,human1
6106,3,prompt_adherence,1,human1
6107,3,content,2,human1
6107,3,language,2,human1
6107,3,narrativity,2,human1
6107,3,prompt_adherence,2,human1
6108,3,content,1,human1
6108,3,language,1,human1
6108,3,narrativity,1,human1
6108,3,prompt_adherence,1,human1
6109,3,content,1,human1
6109,3,language,1,human1
6109,3,narrativity,1,human1
6109,3,prompt_adherence,2,human1
6110,3,content,2,human1
6110,3,language,2,human1
6110,3,narrativity,2,human1
6110,3,prompt_adherence,2,human1
6111,3,content,2,human1
6111,3,language,1,human1
6111,3,narrativity,1,human1
6111,3,prompt_adherence,2,human1
6112,3,content,2,human1
6112,3,language,1,human1
6112,3,narrativity,1,human1
6112,3,prompt_adherence,1,human1
6113,3,content,2,human1
6113,3,language,2,human1
6113,3,narrativity,2,human1
6113,3,prompt_adherence,2,human1
6114,3,content,0,human1
6114,3,language,0,human1
6114,3,narrativity,1,human1
6114,3,prompt_adherence,1,human1
6115,3,content,0,human1
6115,3,language,0,human1
6115,3,narrativity,0,human1
6115,3,prompt_adherence,0,human1
6116,3,content,2,human1
6116,3,language,2,human1
6116,3,narrativity,2,human1
6116,3,prompt_adherence,2,human1
6117,3,content,1,human1
6117,3,language,2,human1
6117,3,narrativity,2,human1
6117,3,prompt_adherence,2,human1
6118,3,content,2,human1
6118,3,language,1,human1
6118,3,narrativity,2,human1
6118,3,prompt_adherence,2,human1
6119,3,content,1,human1
6119,3,language,1,human1
6119,3,narrativity,1,human1
6119,3,prompt_adherence,1,human1
6120,3,content,2,human1
6120,3,language,1,human1
6120,3,narrativity,1,human1
6120,3,prompt_adherence,2,human1
6121,3,content,1,human1
6121,3,language,2,human1
6121,3,narrativity,2,human1
6121,3,prompt_adherence,2,human1
6122,3,content,1,human1
6122,3,language,1,human1
6122,3,narrativity,1,human1
6122,3,prompt_adherence,1,human1
6123,3,content,2,human1
6123,3,language,2,human1
6123,3,narrativity,2,human1
6123,3,prompt_adherence,2,human1
6124,3,content,3,human1
6124,3,language,2,human1
6124,3,narrativity,3,human1
6124,3,prompt_adherence,2,human1
6125,3,content,2,human1
6125,3,language,2,human1
6125,3,narrativity,1,human1
6125,3,prompt_adherence,2,human1
6126,3,content,0,human1
6126,3,language,1,human1
6126,3,narrativity,1,human1
6126,3,prompt_adherence,0,human1
6127,3,content,2,human1
6127,3,language,2,human1
6127,3,narrativity,3,human1
6127,3,prompt_adherence,3,human1
6128,3,content,3,human1
6128,3,language,3,human1
6128,3,narrativity,3,human1
6128,3,prompt_adherence,3,human1
6129,3,content,2,human1
6129,3,language,1,human1
6129,3,narrativity,1,human1
6129,3,prompt_adherence,2,human1
6130,3,content,0,human1
6130,3,language,1,human1
6130,3,narrativity,1,human1
6130,3,prompt_adherence,1,human1
6131,3,content,1,human1
6131,3,language,1,human1
6131,3,narrativity,1,human1
6131,3,prompt_adherence,1,human1
6132,3,content,2,human1
6132,3,language,2,human1
6132,3,narrativity,2,human1
6132,3,prompt_adherence,2,human1
6133,3,content,1,human1
6133,3,language,2,human1
6133,3,narrativity,2,human1
6133,3,prompt_adherence,2,human1
6134,3,content,2,human1
6134,3,language,1,human1
6134,3,narrativity,1,human1
6134,3,prompt_adherence,2,human1
6135,3,content,1,human1
6135,3,language,2,human1
6135,3,narrativity,1,human1
6135,3,prompt_adherence,1,human1
6136,3,content,0,human1
6136,3,language,1,human1
6136,3,narrativity,1,human1
6136,3,prompt_adherence,0,human1
6137,3,content,2,human1
6137,3,language,2,human1
6137,3,narrativity,2,human1
6137,3,prompt_adherence,2,human1
6138,3,content,3,human1
6138,3,language,2,human1
6138,3,narrativity,3,human1
6138,3,prompt_adherence,3,human1
6139,3,content,2,human1
6139,3,language,1,human1
6139,3,narrativity,2,human1
6139,3,prompt_adherence,2,human1
6140,3,content,0,human1
6140,3,language,0,human1
6140,3,narrativity,0,human1
6140,3,prompt_adherence,0,human1
6141,3,content,1,human1
6141,3,language,1,human1
6141,3,narrativity,1,human1
6141,3,prompt_adherence,1,human1
6142,3,content,2,human1
6142,3,language,2,human1
6142,3,narrativity,2,human1
6142,3,prompt_adherence,2,human1
6143,3,content,1,human1
6143,3,language,1,human1
6143,3,narrativity,1,human1
6143,3,prompt_adherence,1,human1
6144,3,content,1,human1
6144,3,language,1,human1
6144,3,narrativity,1,human1
6144,3,prompt_adherence,1,human1
6145,3,content,2,human1
6145,3,language,2,human1
6145,3,narrativity,2,human1
6145,3,prompt_adherence,2,human1
6146,3,content,2,human1
6146,3,language,1,human1
6146,3,narrativity,1,human1
6146,3,prompt_adherence,2,human1
6147,3,content,2,human1
6147,3,language,2,human1
6147,3,narrativity,1,human1
6147,3,prompt_adherence,1,human1
6148,3,content,1,human1
6148,3,language,0,human1
6148,3,narrativity,1,human1
6148,3,prompt_adherence,1,human1
6149,3,content,2,human1
6149,3,language,2,human1
6149,3,narrativity,2,human1
6149,3,prompt_adherence,2,human1
6150,3,content,2,human1
6150,3,language,3,human1
6150,3,narrativity,3,human1
6150,3,prompt_adherence,3,human1
6151,3,content,2,human1
6151,3,language,2,human1
6151,3,narrativity,3,human1
6151,3,prompt_adherence,2,human1
6152,3,content,2,human1
6152,3,language,3,human1
6152,3,narrativity,3,human1
6152,3,prompt_adherence,3,human1
6153,3,content,0,human1
6153,3,language,1,human1
6153,3,narrativity,1,human1
6153,3,prompt_adherence,0,human1
6154,3,content,0,human1
6154,3,language,0,human1
6154,3,narrativity,0,human1
6154,3,prompt_adherence,0,human1
6155,3,content,1,human1
6155,3,language,1,human1
6155,3,narrativity,1,human1
6155,3,prompt_adherence,2,human1
6156,3,content,1,human1
6156,3,language,1,human1
6156,3,narrativity,1,human1
6156,3,prompt_adherence,1,human1
6157,3,content,1,human1
6157,3,language,1,human1
6157,3,narrativity,1,human1
6157,3,prompt_adherence,1,human1
6158,3,content,2,human1
6158,3,language,1,human1
6158,3,narrativity,2,human1
6158,3,prompt_adherence,2,human1
6159,3,content,1,human1
6159,3,language,1,human1
6159,3,narrativity,1,human1
6159,3,prompt_adherence,1,human1
6160,3,content,2,human1
6160,3,language,3,human1
6160,3,narrativity,3,human1
6160,3,prompt_adherence,2,human1
6161,3,content,1,human1
6161,3,language,1,human1
6161,3,narrativity,1,human1
6161,3,prompt_adherence,1,human1
6162,3,content,1,human1
6162,3,language,1,human1
6162,3,narrativity,1,human1
6162,3,prompt_adherence,1,human1
6163,3,content,0,human1
6163,3,language,0,human1
6163,3,narrativity,0,human1
6163,3,prompt_adherence,0,human1
6164,3,content,2,human1
6164,3,language,1,human1
6164,3,narrativity,1,human1
6164,3,prompt_adherence,1,human1
6165,3,content,2,human1
6165,3,language,2,human1
6165,3,narrativity,3,human1
6165,3,prompt_adherence,2,human1
6166,3,content,1,human1
6166,3,language,1,human1
6166,3,narrativity,1,human1
6166,3,prompt_adherence,1,human1
6167,3,content,1,human1
6167,3,language,1,human1
6167,3,narrativity,1,human1
6167,3,prompt_adherence,1,human1
6168,3,content,1,human1
6168,3,language,1,human1
6168,3,narrativity,1,human1
6168,3,prompt_adherence,1,human1
6169,3,content,2,human1
6169,3,language,2,human1
6169,3,narrativity,3,human1
6169,3,prompt_adherence,2,human1
6170,3,content,2,human1
6170,3,language,2,human1
6170,3,narrativity,2,human1
6170,3,prompt_adherence,2,human1
6171,3,content,3,human1
6171,3,language,3,human1
6171,3,narrativity,3,human1
6171,3,prompt_adherence,3,human1
6172,3,content,1,human1
6172,3,language,2,human1
6172,3,narrativity,2,human1
6172,3,prompt_adherence,1,human1
6173,3,content,1,human1
6173,3,language,1,human1
6173,3,narrativity,1,human1
6173,3,prompt_adherence,0,human1
6174,3,content,1,human1
6174,3,language,1,human1
6174,3,narrativity,1,human1
6174,3,prompt_adherence,1,human1
6175,3,content,0,human1
6175,3,language,1,human1
6175,3,narrativity,1,human1
6175,3,prompt_adherence,0,human1
6176,3,content,0,human1
6176,3,language,0,human1
6176,3,narrativity,0,human1
6176,3,prompt_adherence,0,human1
6177,3,content,1,human1
6177,3,language,1,human1
6177,3,narrativity,1,human1
6177,3,prompt_adherence,1,human1
6178,3,content,1,human1
6178,3,language,1,human1
6178,3,narrativity,1,human1
6178,3,prompt_adherence,1,human1
6179,3,content,1,human1
6179,3,language,1,human1
6179,3,narrativity,1,human1
6179,3,prompt_adherence,1,human1
6180,3,content,1,human1
6180,3,language,1,human1
6180,3,narrativity,1,human1
6180,3,prompt_adherence,1,human1
6181,3,content,2,human1
6181,3,language,3,human1
6181,3,narrativity,2,human1
6181,3,prompt_adherence,2,human1
6182,3,content,1,human1
6182,3,language,1,human1
6182,3,narrativity,1,human1
6182,3,prompt_adherence,1,human1
6183,3,content,2,human1
6183,3,language,2,human1
6183,3,narrativity,2,human1
6183,3,prompt_adherence,3,human1
6184,3,content,2,human1
6184,3,language,2,human1
6184,3,narrativity,2,human1
6184,3,prompt_adherence,2,human1
6185,3,content,2,human1
6185,3,language,1,human1
6185,3,narrativity,1,human1
6185,3,prompt_adherence,2,human1
6186,3,content,1,human1
6186,3,language,1,human1
6186,3,narrativity,1,human1
6186,3,prompt_adherence,1,human1
6187,3,content,1,human1
6187,3,language,2,human1
6187,3,narrativity,2,human1
6187,3,prompt_adherence,2,human1
6188,3,content,0,human1
6188,3,language,0,human1
6188,3,narrativity,0,human1
6188,3,prompt_adherence,0,human1
6189,3,content,0,human1
6189,3,language,0,human1
6189,3,narrativity,0,human1
6189,3,prompt_adherence,0,human1
6190,3,content,2,human1
6190,3,language,2,human1
6190,3,narrativity,2,human1
6190,3,prompt_adherence,2,human1
6191,3,content,1,human1
6191,3,language,1,human1
6191,3,narrativity,1,human1
6191,3,prompt_adherence,1,human1
6192,3,content,3,human1
6192,3,language,3,human1
6192,3,narrativity,3,human1
6192,3,prompt_adherence,3,human1
6193,3,content,1,human1
6193,3,language,2,human1
6193,3,narrativity,2,human1
6193,3,prompt_adherence,2,human1
6194,3,content,3,human1
6194,3,language,3,human1
6194,3,narrativity,3,human1
6194,3,prompt_adherence,3,human1
6195,3,content,2,human1
6195,3,language,2,human1
6195,3,narrativity,2,human1
6195,3,prompt_adherence,2,human1
6196,3,content,0,human1
6196,3,language,0,human1
6196,3,narrativity,1,human1
6196,3,prompt_adherence,0,human1
6197,3,content,1,human1
6197,3,language,1,human1
6197,3,narrativity,1,human1
6197,3,prompt_adherence,1,human1
6198,3,content,1,human1
6198,3,language,2,human1
6198,3,narrativity,2,human1
6198,3,prompt_adherence,1,human1
6199,3,content,1,human1
6199,3,language,1,human1
6199,3,narrativity,1,human1
6199,3,prompt_adherence,1,human1
6200,3,content,1,human1
6200,3,language,1,human1
6200,3,narrativity,1,human1
6200,3,prompt_adherence,1,human1
6201,3,content,1,human1
6201,3,language,1,human1
6201,3,narrativity,1,human1
6201,3,prompt_adherence,1,human1
6202,3,content,0,human1
6202,3,language,1,human1
6202,3,narrativity,1,human1
6202,3,prompt_adherence,0,human1
6203,3,content,1,human1
6203,3,language,1,human1
6203,3,narrativity,1,human1
6203,3,prompt_adherence,1,human1
6204,3,content,2,human1
6204,3,language,1,human1
6204,3,narrativity,1,human1
6204,3,prompt_adherence,2,human1
6205,3,content,1,human1
6205,3,language,1,human1
6205,3,narrativity,1,human1
6205,3,prompt_adherence,1,human1
6206,3,content,0,human1
6206,3,language,0,human1
6206,3,narrativity,0,human1
6206,3,prompt_adherence,0,human1
6207,3,content,0,human1
6207,3,language,0,human1
6207,3,narrativity,0,human1
6207,3,prompt_adherence,0,human1
6208,3,content,2,human1
6208,3,language,2,human1
6208,3,narrativity,2,human1
6208,3,prompt_adherence,2,human1
6209,3,content,1,human1
6209,3,language,2,human1
6209,3,narrativity,2,human1
6209,3,prompt_adherence,2,human1
6210,3,content,1,human1
6210,3,language,1,human1
6210,3,narrativity,1,human1
6210,3,prompt_adherence,1,human1
6211,3,content,1,human1
6211,3,language,1,human1
6211,3,narrativity,1,human1
6211,3,prompt_adherence,1,human1
6212,3,content,1,human1
6212,3,language,1,human1
6212,3,narrativity,1,human1
6212,3,prompt_adherence,1,human1
6213,3,content,0,human1
6213,3,language,0,human1
6213,3,narrativity,0,human1
6213,3,prompt_adherence,0,human1
6214,3,content,1,human1
6214,3,language,2,human1
6214,3,narrativity,1,human1
6214,3,prompt_adherence,1,human1
6215,3,content,0,human1
6215,3,language,2,human1
6215,3,narrativity,1,human1
6215,3,prompt_adherence,0,human1
6216,3,content,1,human1
6216,3,language,1,human1
6216,3,narrativity,1,human1
6216,3,prompt_adherence,1,human1
6217,3,content,0,human1
6217,3,language,0,human1
6217,3,narrativity,0,human1
6217,3,prompt_adherence,0,human1
6218,3,content,1,human1
6218,3,language,1,human1
6218,3,narrativity,1,human1
6218,3,prompt_adherence,1,human1
6219,3,content,2,human1
6219,3,language,2,human1
6219,3,narrativity,2,human1
6219,3,prompt_adherence,2,human1
6220,3,content,1,human1
6220,3,language,1,human1
6220,3,narrativity,1,human1
6220,3,prompt_adherence,2,human1
6221,3,content,2,human1
6221,3,language,2,human1
6221,3,narrativity,1,human1
6221,3,prompt_adherence,1,human1
6222,3,content,1,human1
6222,3,language,1,human1
6222,3,narrativity,1,human1
6222,3,prompt_adherence,1,human1
6223,3,content,1,human1
6223,3,language,1,human1
6223,3,narrativity,1,human1
